순번,영화명,네이버URL,이미지URL,연도,감독,출연,평점
2109,로맨틱 아일랜드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=45397,https://ssl.pstatic.net/imgmovie/mdi/mit110/0453/D5397-01.jpg,2008,['강철우'],"['이선균', '이수경', '이민기', '유진', '이문식', '이일화']",7.81
2110,미스 에이전트2 : 라스베가스 잠입사건,https://movie.naver.com/movie/bi/mi/basic.nhn?code=40064,https://ssl.pstatic.net/imgmovie/mdi/mit110/0400/D0064-00.jpg,2005,['존 파스킨'],['산드라 블록'],6.73
2111,짱구는 못말려 극장판 : 정면승부! 로봇아빠의 역습,https://movie.naver.com/movie/bi/mi/basic.nhn?code=120788,https://ssl.pstatic.net/imgmovie/mdi/mit110/1207/120788_P00_180132.jpg,2014,['타카하시 와타루'],"['야지마 아키코', '나라하시 미키', '후지와라 케이지']",9.12
2112,다운사이징,https://movie.naver.com/movie/bi/mi/basic.nhn?code=142272,https://ssl.pstatic.net/imgmovie/mdi/mit110/1422/142272_P24_134917.jpg,2017,['알렉산더 페인'],"['맷 데이먼', '크리스토프 왈츠', '홍 차우']",5.24
2113,미스터트롯: 더 무비,https://movie.naver.com/movie/bi/mi/basic.nhn?code=197304,https://ssl.pstatic.net/imgmovie/mdi/mit110/1973/197304_P28_162129.jpg,2020,['전수경'],"['임영웅', '영탁', '이찬원', '정동원', '장민호', '김희재']",8.84
2114,로드 오브 워,https://movie.naver.com/movie/bi/mi/basic.nhn?code=43502,https://ssl.pstatic.net/imgmovie/mdi/mit110/0435/D3502-00.jpg,2005,['앤드류 니콜'],['니콜라스 케이지'],8.63
2115,비정규직 특수요원,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152161,https://ssl.pstatic.net/imgmovie/mdi/mit110/1521/152161_P34_095106.jpg,2016,['김덕수'],"['강예원', '한채아']",5.93
2116,2046,https://movie.naver.com/movie/bi/mi/basic.nhn?code=34309,https://ssl.pstatic.net/imgmovie/mdi/mit110/0343/34309_P35_101900.jpg,2004,['왕가위'],"['장쯔이', '장첸', '기무라 타쿠야', '유가령', '양조위', '왕페이', '베이 로건', '장만옥', '공리', '둥제', '소병림', '통차이 맥킨타이어', '오정엽']",7.65
2117,워킹걸,https://movie.naver.com/movie/bi/mi/basic.nhn?code=120102,https://ssl.pstatic.net/imgmovie/mdi/mit110/1201/120102_P54_133656.jpg,2014,['정범식'],"['조여정', '클라라', '김태우']",6.52
2121,레고 배트맨 무비,https://movie.naver.com/movie/bi/mi/basic.nhn?code=132627,https://ssl.pstatic.net/imgmovie/mdi/mit110/1326/132627_P21_102606.jpg,2017,['크리스 맥케이'],"['윌 아넷', '마이클 세라', '랄프 파인즈', '로사리오 도슨', '자흐 갈리피아나키스', '머라이어 캐리', '제니 슬레이트', '빌리 디 윌리엄스', '채닝 테이텀']",8.47
2122,파이어월,https://movie.naver.com/movie/bi/mi/basic.nhn?code=42462,https://ssl.pstatic.net/imgmovie/mdi/mit110/0424/D2462-01.jpg,2006,['리차드 론크레인'],"['해리슨 포드', '폴 베타니']",6.29
2123,미스컨덕트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137709,https://ssl.pstatic.net/imgmovie/mdi/mit110/1377/137709_P01_095022.jpg,2016,['신타로 시모사와'],"['알 파치노', '안소니 홉킨스', '조쉬 더하멜', '이병헌']",6.27
2124,기프트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52224,https://ssl.pstatic.net/imgmovie/mdi/mit110/0522/E2224-01.jpg,2009,['그레그 마크스'],"['쉐인 웨스트', '에드워드 번즈', '빙 라메스', '마틴 쉰']",5.27
2126,화피,https://movie.naver.com/movie/bi/mi/basic.nhn?code=45475,https://ssl.pstatic.net/imgmovie/mdi/mit110/0454/D5475-00.jpg,2008,['진가상'],"['천쿤', '자오웨이', '저우쉰']",7.57
2127,카오스 워킹,https://movie.naver.com/movie/bi/mi/basic.nhn?code=163811,https://ssl.pstatic.net/imgmovie/mdi/mit110/1638/163811_P14_144433.jpg,2021,['더그 라이만'],"['톰 홀랜드', '데이지 리들리', '매즈 미켈슨']",6.20
2128,벌새,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179307,https://ssl.pstatic.net/imgmovie/mdi/mit110/1793/179307_P21_104817.jpg,2018,['김보라'],"['박지후', '김새벽']",8.74
2129,서울역,https://movie.naver.com/movie/bi/mi/basic.nhn?code=122195,https://ssl.pstatic.net/imgmovie/mdi/mit110/1221/122195_P29_113151.jpg,2016,['연상호'],"['류승룡', '심은경', '이준']",3.64
2130,크레이지,https://movie.naver.com/movie/bi/mi/basic.nhn?code=71943,https://ssl.pstatic.net/imgmovie/mdi/mit110/0719/71943_P46_183106.jpg,2010,['브렉 에이즈너'],"['티모시 올리펀트', '라다 미첼', '조 앤더슨', '다니엘 파나베이커']",7.25
2131,웨딩드레스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53158,https://ssl.pstatic.net/imgmovie/mdi/mit110/0531/53158_P23_090322.jpg,2009,['권형진'],"['송윤아', '김향기']",9.10
2132,게스후,https://movie.naver.com/movie/bi/mi/basic.nhn?code=40163,https://ssl.pstatic.net/imgmovie/mdi/mit110/0401/D0163-00.jpg,2005,['케빈 로드니 설리번'],"['베니 맥', '애쉬튼 커쳐']",7.42
2133,원피스 극장판: 스트롱 월드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=49007,https://ssl.pstatic.net/imgmovie/mdi/mit110/0490/49007_P01_055549.jpg,2009,['사카이 무네히사'],"['히라타 히로아키', '쵸']",8.83
2134,비포 선셋,https://movie.naver.com/movie/bi/mi/basic.nhn?code=39043,https://ssl.pstatic.net/imgmovie/mdi/mit110/0390/39043_P108_104452.jpg,2004,['리처드 링클레이터'],"['에단 호크', '줄리 델피']",8.79
2135,엑소시스트: 더 비기닝,https://movie.naver.com/movie/bi/mi/basic.nhn?code=33101,https://ssl.pstatic.net/imgmovie/mdi/mit110/0331/C3101-01.jpg,2003,['레니 할린'],"['스텔란 스카스가드', '이자벨라 스코럽코', '제임스 다시', '레미 스위니', '줄리안 워드험']",5.81
2136,천년학,https://movie.naver.com/movie/bi/mi/basic.nhn?code=55682,https://ssl.pstatic.net/imgmovie/mdi/mit110/0556/E5682-01.jpg,2007,['임권택'],"['조재현', '오정해']",7.54
2137,13시간,https://movie.naver.com/movie/bi/mi/basic.nhn?code=140265,https://ssl.pstatic.net/imgmovie/mdi/mit110/1402/140265_P07_181636.jpg,2016,['마이클 베이'],"['파블로 쉬레이버', '존 크래신스키', '제임스 뱃지 데일', '맥스 마티니']",8.15
2138,철의 여인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=76461,https://ssl.pstatic.net/imgmovie/mdi/mit110/0764/76461_P06_140732.jpg,2011,['필리다 로이드'],"['메릴 스트립', '짐 브로드벤트']",7.96
2139,펜트하우스 코끼리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=49529,https://ssl.pstatic.net/imgmovie/mdi/mit110/0495/49529_P21_105017.jpg,2009,['정승구'],"['장혁', '조동혁', '이상우', '이민정']",4.02
2140,안나 카레니나,https://movie.naver.com/movie/bi/mi/basic.nhn?code=93217,https://ssl.pstatic.net/imgmovie/mdi/mit110/0932/93217_P11_161108.jpg,2012,['조 라이트'],"['키이라 나이틀리', '주드 로', '애런 존슨']",8.16
2141,헬프,https://movie.naver.com/movie/bi/mi/basic.nhn?code=82432,https://ssl.pstatic.net/imgmovie/mdi/mit110/0824/82432_P00_140907.jpg,2011,['테이트 테일러'],"['엠마 스톤', '비올라 데이비스', '옥타비아 스펜서', '브라이스 달라스 하워드', '제시카 차스테인']",9.42
2142,불릿 트레인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=218056,https://ssl.pstatic.net/imgmovie/mdi/mit110/2180/218056_P45_140429.jpg,2022,['데이빗 레이치'],"['브래드 피트', '조이 킹', '애런 존슨', '브라이언 타이리 헨리', '배드 버니']",7.07
2143,하우스 오브 구찌,https://movie.naver.com/movie/bi/mi/basic.nhn?code=200892,https://ssl.pstatic.net/imgmovie/mdi/mit110/2008/200892_P12_120051.jpg,2021,['리들리 스콧'],"['레이디 가가', '아담 드라이버', '자레드 레토', '알 파치노', '제레미 아이언스', '셀마 헤이엑']",7.89
2144,지슬 - 끝나지 않은 세월2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=99354,https://ssl.pstatic.net/imgmovie/mdi/mit110/0993/99354_P14_161358.jpg,2012,['오멸'],"['이경준', '홍상표', '문석범', '양정원', '박순동', '성민철']",6.28
2145,가버나움,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174830,https://ssl.pstatic.net/imgmovie/mdi/mit110/1748/174830_P17_104205.jpg,2018,['나딘 라바키'],"['자인 알 라피아', '요르다노스 시프로우']",9.60
2146,장난감이 살아있다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=93929,https://ssl.pstatic.net/imgmovie/mdi/mit110/0939/93929_P12_132314.jpg,2016,['후안 호세 캄파넬라'],"['니콜라스 홀트', '아리아나 그란데', '케이티 홈즈', '루퍼트 그린트', '남도형', '김채하', '김태균', '정찬우', '이현']",7.49
2147,메간,https://movie.naver.com/movie/bi/mi/basic.nhn?code=224929,https://ssl.pstatic.net/imgmovie/mdi/mit110/2249/224929_P01_095650.jpg,2022,['제라드 존스톤'],"['앨리슨 윌리암스', '바이올렛 맥그로우']",7.39
2148,우먼 인 골드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=127321,https://ssl.pstatic.net/imgmovie/mdi/mit110/1273/127321_P15_110625.jpg,2015,['사이먼 커티스'],"['타티아나 마슬라니', '라이언 레이놀즈', '케이티 홈즈', '헬렌 미렌', '다니엘 브륄']",8.87
2149,은밀한 유혹,https://movie.naver.com/movie/bi/mi/basic.nhn?code=114277,https://ssl.pstatic.net/imgmovie/mdi/mit110/1142/114277_P98_111640.jpg,2014,['윤재구'],"['임수정', '유연석']",5.34
2150,키친,https://movie.naver.com/movie/bi/mi/basic.nhn?code=67562,https://ssl.pstatic.net/imgmovie/mdi/mit110/0675/F7562-01.jpg,2009,['홍지영'],"['신민아', '김태우', '주지훈']",6.42
2151,가시,https://movie.naver.com/movie/bi/mi/basic.nhn?code=112645,https://ssl.pstatic.net/imgmovie/mdi/mit110/1126/112645_P33_114509.jpg,2013,['김태균'],"['장혁', '조보아', '선우선']",6.86
2152,굿바이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=50724,https://ssl.pstatic.net/imgmovie/mdi/mit110/0507/50724_P46_171553.jpg,2008,['타키타 요지로'],"['모토키 마사히로', '히로스에 료코', '야마자키 츠토무', '요 키미코']",9.04
2153,극장판 또봇: 로봇군단의 습격,https://movie.naver.com/movie/bi/mi/basic.nhn?code=161847,https://ssl.pstatic.net/imgmovie/mdi/mit110/1618/161847_P04_112559.jpg,2017,"['이달', '고동우']","['하룡이', '신경선', '이현', '노영주']",9.37
2154,마담 프루스트의 비밀정원,https://movie.naver.com/movie/bi/mi/basic.nhn?code=113170,https://ssl.pstatic.net/imgmovie/mdi/mit110/1131/113170_P37_102328.jpg,2013,['실뱅 쇼메'],"['귀욤 고익스', '앤 르 니', '베르나데트 라퐁', '헬렌 벤상']",8.93
2155,눈의 여왕5: 스노우 프린세스와 미러랜드의 비밀,https://movie.naver.com/movie/bi/mi/basic.nhn?code=224788,https://ssl.pstatic.net/imgmovie/mdi/mit110/2247/224788_P18_140017.jpg,2022,"['알렉세이 트시칠린', '안드레이 코렌코프']","['박시윤', '최정현']",5.49
2156,극장판 아이엠스타 : 꿈의 오디션!,https://movie.naver.com/movie/bi/mi/basic.nhn?code=134135,https://ssl.pstatic.net/imgmovie/mdi/mit110/1341/134135_P01_173537.jpg,2015,['야노 유이치로'],"['정혜원', '이용신', '김채하', '소연', '여윤미', '김보영', '이소은', '방연지', '임윤선', '이선', '최덕희', '위훈', '신용우', '김율', '박선영', '안영미', '한신', '유인나', '정유정', '모로호시 스미레 ', '타도코로 아즈사', '오오하시 아야카', '시모지 시노', '쿠로사와 토모요', '누마쿠라 마나미', '야스노 키요노', '미무라 유우나', '스자키 아야', '코토부키 미나코', '이시하라 카오리', '타카하시 미나미']",8.78
2157,나를 기억해,https://movie.naver.com/movie/bi/mi/basic.nhn?code=158555,https://ssl.pstatic.net/imgmovie/mdi/mit110/1585/158555_P22_152940.jpg,2017,['이한욱'],"['이유영', '김희원']",6.69
2158,화장,https://movie.naver.com/movie/bi/mi/basic.nhn?code=115512,https://ssl.pstatic.net/imgmovie/mdi/mit110/1155/115512_P137_141114.jpg,2014,['임권택'],"['안성기', '김규리', '김호정']",6.70
2159,크롤,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183803,https://ssl.pstatic.net/imgmovie/mdi/mit110/1838/183803_P14_153255.jpg,2019,['알렉산드르 아야'],"['카야 스코델라리오', '배리 페퍼']",6.35
2160,아르고,https://movie.naver.com/movie/bi/mi/basic.nhn?code=91603,https://ssl.pstatic.net/imgmovie/mdi/mit110/0916/91603_P14_111934.jpg,2012,['벤 애플렉'],"['벤 애플렉', '존 굿맨']",8.26
2161,500일의 썸머,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53152,https://ssl.pstatic.net/imgmovie/mdi/mit110/0531/53152_P40_180447.jpg,2009,['마크 웹'],"['조셉 고든 레빗', '주이 디샤넬']",8.42
2162,블루 재스민,https://movie.naver.com/movie/bi/mi/basic.nhn?code=104331,https://ssl.pstatic.net/imgmovie/mdi/mit110/1043/104331_P23_144522.jpg,2013,['우디 앨런'],"['케이트 블란쳇', '알렉 볼드윈', '샐리 호킨스', '바비 카나베일']",8.52
2163,플로렌스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136845,https://ssl.pstatic.net/imgmovie/mdi/mit110/1368/136845_P15_135930.jpg,2016,['스티븐 프리어즈'],"['메릴 스트립', '휴 그랜트', '사이몬 헬버그', '레베카 퍼거슨']",8.47
2164,액트 오브 밸러: 최정예 특수부대,https://movie.naver.com/movie/bi/mi/basic.nhn?code=86823,https://ssl.pstatic.net/imgmovie/mdi/mit110/0868/86823_P05_115329.jpg,2011,"['마이크 맥코이', '스캇 워프']","['로셀린 샌체즈', '네스터 세라노', '제이슨 코틀']",8.38
2165,마이클 클레이튼,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65815,https://ssl.pstatic.net/imgmovie/mdi/mit110/0658/F5815-00.jpg,2007,['토니 길로이'],"['조지 클루니', '톰 윌킨슨', '틸다 스윈튼', '시드니 폴락', '<b>마이클</b> 오키프']",6.68
2166,꽃보다 남자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=46874,https://ssl.pstatic.net/imgmovie/mdi/mit110/0468/D6874-00.jpg,2008,['이시이 야스하루'],"['이노우에 마오', '마츠모토 준', '오구리 슌', '마츠다 쇼타', '아베 츠요시']",8.46
2167,나이트메어,https://movie.naver.com/movie/bi/mi/basic.nhn?code=70883,https://ssl.pstatic.net/imgmovie/mdi/mit110/0708/70883_P10_103927.jpg,2010,['사무엘 베이어'],"['잭키 얼 헤일리', '카일 갈너', '루니 마라', '케이티 캐시디', '토마스 데커', '켈란 루츠', '클랜시 브라운', '코니 브리튼', '리아 D. 모텐슨']",5.81
2169,레이디 인 더 워터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=57961,https://ssl.pstatic.net/imgmovie/mdi/mit110/0579/E7961-00.jpg,2006,['M. 나이트 샤말란'],"['폴 지아마티', '브라이스 달라스 하워드']",5.04
2170,극장판 도라에몽: 진구와 철인군단 날아라 천사들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=76560,https://ssl.pstatic.net/imgmovie/mdi/mit110/0765/76560_P00_134528.jpg,2011,['테라모토 유키요'],"['미즈타 와사비', '오오하라 메구미', '키무라 스바루', '세키 토모카즈', '카카즈 유미', '코바야시 유미코', '치아키', '사와시로 미유키', '카토 코지']",8.89
2171,극장판 엉덩이 탐정: 화려한 사건 수첩,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183783,https://ssl.pstatic.net/imgmovie/mdi/mit110/1837/183783_P16_105340.jpg,2019,['히라야마 미호'],"['김은아', '소연']",4.07
2172,데이브레이커스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=67059,https://ssl.pstatic.net/imgmovie/mdi/mit110/0670/67059_P31_115049.jpg,2009,"['마이클 스피어리그', '피터 스피어리그']","['에단 호크', '윌렘 대포', '이사벨 루카스', '샘 닐']",7.22
2173,더 포스트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=159848,https://ssl.pstatic.net/imgmovie/mdi/mit110/1598/159848_P14_141152.jpg,2017,['스티븐 스필버그'],"['메릴 스트립', '톰 행크스']",8.78
2175,극장판파워레인저 엔진포스VS 와일드스피릿,https://movie.naver.com/movie/bi/mi/basic.nhn?code=72718,https://ssl.pstatic.net/imgmovie/mdi/mit110/0727/72718_P00_163206.jpg,2009,['모로타 사토시'],"['후루하라 야스히사', '카타오카 신와', '아이자와 리나', '우스이 마사히로', '에비사와 켄지', '도쿠야마 히데노리', '스기모토 유미', '오이카와 나오', '스즈키 히로키', '후쿠이 미나', '타카기 만페이', '미우라 리키', '야스다 소타로', '아라키 히로후미', '히라타 유카', '이토 카즈에', '카와노 나오키']",7.32
2176,그녀를 모르면 간첩,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37247,https://ssl.pstatic.net/imgmovie/mdi/mit110/0372/C7247-00.jpg,2004,['박한준'],"['김정화', '공유']",4.62
2177,0.0MHz,https://movie.naver.com/movie/bi/mi/basic.nhn?code=177371,https://ssl.pstatic.net/imgmovie/mdi/mit110/1773/177371_P20_114332.jpg,2018,['유선동'],"['정은지', '이성열', '최윤영', '신주환', '정원창']",4.96
2178,50/50,https://movie.naver.com/movie/bi/mi/basic.nhn?code=78846,https://ssl.pstatic.net/imgmovie/mdi/mit110/0788/78846_P00_105923.jpg,2011,['조나단 레빈'],"['조셉 고든 레빗', '세스 로건']",8.36
2179,더 퍼지,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100953,https://ssl.pstatic.net/imgmovie/mdi/mit110/1009/100953_P10_182528.jpg,2013,['제임스 드모나코'],"['레나 헤디', '에단 호크', '맥스 버크홀더', '토니 올러']",4.28
2180,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167035,https://ssl.pstatic.net/imgmovie/mdi/mit110/1670/167035_P26_162529.jpg,2017,['닛타 노리오'],"['이지현', '여윤미', '여민정', '방연지', '양정화', '조현정', '안영미', '은정', '안현서', '장은숙', '강시현', '김하영', '박성태', '한신']",8.07
2181,데스티네이션 2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=36679,https://ssl.pstatic.net/imgmovie/mdi/mit110/0366/C6679-00.jpg,2003,['데이빗 R. 엘리스'],"['알리 라터', 'A.J.쿡', '마이클 랜디스', '테렌스 카슨', '조나단 체리', '키건 코너 트레이시']",7.54
2182,파이터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=71768,https://ssl.pstatic.net/imgmovie/mdi/mit110/0717/71768_P08_145417.jpg,2010,['데이비드 O. 러셀'],"['마크 월버그', '크리스찬 베일']",8.85
2183,좀비랜드: 더블 탭,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74407,https://ssl.pstatic.net/imgmovie/mdi/mit110/0744/74407_P21_112828.jpg,2019,['루벤 플레셔'],"['엠마 스톤', '우디 해럴슨', '제시 아이젠버그', '아비게일 브레스린']",7.95
2184,그랜 토리노,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51462,https://ssl.pstatic.net/imgmovie/mdi/mit110/0514/E1462-00.jpg,2008,['클린트 이스트우드'],"['클린트 이스트우드', '크리스토퍼 칼리', '비 방', '어니 허']",9.25
2185,파이프라인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=187549,https://ssl.pstatic.net/imgmovie/mdi/mit110/1875/187549_P45_174042.jpg,2021,['유하'],"['서인국', '이수혁', '음문석', '유승목', '태항호', '배유람', '배다빈']",6.09
2186,에디슨 시티,https://movie.naver.com/movie/bi/mi/basic.nhn?code=14167,https://ssl.pstatic.net/imgmovie/mdi/mit110/0141/A4167-00.jpg,2005,['데이비드 J. 버크'],"['모건 프리먼', 'LL 쿨 J', '저스틴 팀버레이크', '케빈 스페이시']",5.13
2187,블랙 달리아,https://movie.naver.com/movie/bi/mi/basic.nhn?code=56218,https://ssl.pstatic.net/imgmovie/mdi/mit110/0562/E6218-00.jpg,2006,['브라이언 드 팔마'],"['조쉬 하트넷', '스칼릿 조핸슨', '아론 에크하트', '힐러리 스웽크']",5.34
2188,워터 디바이너,https://movie.naver.com/movie/bi/mi/basic.nhn?code=117789,https://ssl.pstatic.net/imgmovie/mdi/mit110/1177/117789_P33_104951.jpg,2014,['러셀 크로우'],"['올가 쿠릴렌코', '러셀 크로우', '제이 코트니']",7.97
2189,연리지,https://movie.naver.com/movie/bi/mi/basic.nhn?code=43495,https://ssl.pstatic.net/imgmovie/mdi/mit110/0434/D3495-01.jpg,2006,['김성중'],"['최지우', '조한선']",5.20
2190,링컨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65722,https://ssl.pstatic.net/imgmovie/mdi/mit110/0657/65722_P39_155318.jpg,2012,['스티븐 스필버그'],"['다니엘 데이 루이스', '조셉 고든 레빗', '토미 리 존스', '샐리 필드']",7.87
2191,제 5침공,https://movie.naver.com/movie/bi/mi/basic.nhn?code=125444,https://ssl.pstatic.net/imgmovie/mdi/mit110/1254/125444_P00_162528.jpg,2016,['J 블레이크슨'],"['클로이 모레츠', '닉 로빈슨', '알렉스 로', '리브 슈라이버']",5.51
2192,제인 에어,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74518,https://ssl.pstatic.net/imgmovie/mdi/mit110/0745/74518_P01_190149.jpg,2011,['캐리 후쿠나가'],"['미아 와시코브스카', '마이클 패스벤더', '제이미 벨', '주디 덴치']",7.93
2193,극장판 꼬마버스 타요의 에이스 구출작전,https://movie.naver.com/movie/bi/mi/basic.nhn?code=145336,https://ssl.pstatic.net/imgmovie/mdi/mit110/1453/145336_P08_094337.jpg,2015,['류정우'],"['문남숙', '정혜옥', '최하나', '김영선']",8.65
2194,테이킹 라이브즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38064,https://ssl.pstatic.net/imgmovie/mdi/mit110/0380/C8064-00.jpg,2004,['D.J. 카루소'],"['안젤리나 졸리', '에단 호크']",7.27
2195,톰과 제리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=193973,https://ssl.pstatic.net/imgmovie/mdi/mit110/1939/193973_P00_143045.jpg,2021,['팀 스토리'],"['클로이 모레츠', '켄 정', '마이클 페나']",7.58
2196,빼꼼의 머그잔 여행,https://movie.naver.com/movie/bi/mi/basic.nhn?code=66150,https://ssl.pstatic.net/imgmovie/mdi/mit110/0661/F6150-01.jpg,2007,['임아론'],['김태균'],8.09
2197,로빈슨 크루소,https://movie.naver.com/movie/bi/mi/basic.nhn?code=147834,https://ssl.pstatic.net/imgmovie/mdi/mit110/1478/147834_P25_153327.jpg,2016,"['벤 스타센', '빈센트 케스텔루트']","['콜린 메츠거', '라일라 베르진', '조이 카멘', '유리 로웬탈', '마리브 헤링턴']",8.13
2198,바이스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168045,https://ssl.pstatic.net/imgmovie/mdi/mit110/1680/168045_P15_100136.jpg,2018,['아담 맥케이'],['크리스찬 베일'],8.42
2199,로마의 휴일,https://movie.naver.com/movie/bi/mi/basic.nhn?code=155680,https://ssl.pstatic.net/imgmovie/mdi/mit110/1556/155680_P19_102357.jpg,2017,['이덕희'],"['임창정', '공형진', '정상훈']",6.72
2201,대니쉬 걸,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51787,https://ssl.pstatic.net/imgmovie/mdi/mit110/0517/51787_P18_113616.jpg,2015,['톰 후퍼'],"['에디 레드메인', '앰버 허드', '알리시아 비칸데르']",8.97
2202,비스틀리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=73158,https://ssl.pstatic.net/imgmovie/mdi/mit110/0731/73158_P34_141344.jpg,2011,['다니엘 반즈'],"['바네사 허진스', '알렉스 페티퍼']",7.55
2203,썸머 워즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=69951,https://ssl.pstatic.net/imgmovie/mdi/mit110/0699/69951_P28_154816.jpg,2009,['호소다 마모루'],"['카미키 류노스케', '사쿠라바 나나미']",8.65
2204,나의 절친 악당들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=115981,https://ssl.pstatic.net/imgmovie/mdi/mit110/1159/115981_P11_104706.jpg,2014,['임상수'],"['류승범', '고준희', '류현경', '샘 오취리']",4.80
2205,링스 어드벤처,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52543,https://ssl.pstatic.net/imgmovie/mdi/mit110/0525/E2543-01.jpg,2008,"['라울 가르시아', '마누엘 시실라']","['은지원', '왕석현', '정다혜', '베아트리즈 베르시아노', '아브라함 아귈라', '카를로스 델 피노']",7.20
2206,카운슬러,https://movie.naver.com/movie/bi/mi/basic.nhn?code=94136,https://ssl.pstatic.net/imgmovie/mdi/mit110/0941/94136_P15_164609.jpg,2013,['리들리 스콧'],"['마이클 패스벤더', '브래드 피트', '카메론 디아즈', '페넬로페 크루즈', '하비에르 바르뎀']",7.19
2207,죽이고 싶은,https://movie.naver.com/movie/bi/mi/basic.nhn?code=54971,https://ssl.pstatic.net/imgmovie/mdi/mit110/0549/54971_P14_175434.jpg,2010,"['조원희', '김상화']","['천호진', '유해진']",7.13
2208,쉘 위 댄스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37743,https://ssl.pstatic.net/imgmovie/mdi/mit110/0377/C7743-00.jpg,2004,['피터 첼섬'],"['리차드 기어', '제니퍼 로페즈']",7.11
2210,파주,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52074,https://ssl.pstatic.net/imgmovie/mdi/mit110/0520/52074_P46_223406.jpg,2009,['박찬옥'],"['이선균', '서우']",7.16
2211,오션월드 3D,https://movie.naver.com/movie/bi/mi/basic.nhn?code=71230,https://ssl.pstatic.net/imgmovie/mdi/mit110/0712/71230_P12_182027.jpg,2009,['쟝-자크 망텔로'],['마리옹 꼬띠아르'],6.36
2212,스파이럴,https://movie.naver.com/movie/bi/mi/basic.nhn?code=191570,https://ssl.pstatic.net/imgmovie/mdi/mit110/1915/191570_P04_171236.jpg,2021,['대런 린 보우즈만'],"['크리스 록', '사무엘 L. 잭슨', '마리솔 니콜스', '맥스 밍겔라']",6.23
2213,리딕,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92081,https://ssl.pstatic.net/imgmovie/mdi/mit110/0920/92081_P20_104440.jpg,2013,['데이빗 토히'],"['빈 디젤', '칼 어번', '케이티 색코프', '조디 몰라', '놀런 제라드 펑크']",7.37
2214,오늘,https://movie.naver.com/movie/bi/mi/basic.nhn?code=80988,https://ssl.pstatic.net/imgmovie/mdi/mit110/0809/80988_P13_154256.jpg,2011,['이정향'],"['송혜교', '남지현', '송창의', '기태영']",8.03
2215,심야식당,https://movie.naver.com/movie/bi/mi/basic.nhn?code=132665,https://ssl.pstatic.net/imgmovie/mdi/mit110/1326/132665_P08_165248.jpg,2015,['마츠오카 조지'],"['코바야시 카오루', '오다기리 죠']",8.15
2216,브레이크 더 사일런스: 더 무비,https://movie.naver.com/movie/bi/mi/basic.nhn?code=195975,https://ssl.pstatic.net/imgmovie/mdi/mit110/1959/195975_P10_180638.jpg,2020,['박준수'],"['RM', '진', '슈가', '제이홉', '지민', '뷔', '정국']",9.30
