,순번,영화명,감독,배급사,개봉일,영화형태,국적,전국 스크린수,전국 매출액,전국 관객수,서울 매출액,서울 관객수,장르,등급,영화구분,연도,월,계절,총 관객수,코로나,출연,평점
372,475,애나벨 : 인형의 주인,데이비드 F. 샌드버그,워너브러더스 코리아,2017-08-10,장편,미국,1006,15526858738,1934192,"3,970,570,338","472,569",공포(호러),15세관람가,일반영화,2017,8,여름,219876227,0,"['스테파니 시그만', '미란다 오토', '앨리시아 벨라 베일리', '탈리타 베이트먼']",7.31
373,477,컨저링 2,제임스 완,워너브러더스 코리아,2016-06-09,장편,미국,635,15737956229,1926201,"3,866,716,509","453,800",공포(호러),15세관람가,일반영화,2016,6,여름,217026182,0,"['베라 파미가', '패트릭 윌슨', '프란시스 오코너', '프란카 포텐테', '스털링 제린스', '매디슨 울프']",8.23
374,478,터보,데이빗 소렌,씨제이이엔엠,2013-07-25,장편,미국,634,13113579000,1923748,"2,894,499,000","398,526",애니메이션,전체관람가,일반영화,2013,7,여름,213351030,0,"['라이언 레이놀즈', '폴 지아마티', '마이클 페나', '사무엘 L. 잭슨', '루이스 구즈만', '스눕 독']",9.04
375,479,애자,정기훈,시너지하우스 ,2009-09-09,장편,한국,262,13785879439,1922634,"3,876,788,000","514,001",드라마,15세관람가,일반영화,2009,9,가을,155398654,0,"['최강희', '김영애']",8.76
376,481,그림자 살인,박대민,씨제이이엔엠,2009-04-02,장편,한국,387,12805808556,1914779,"4,256,402,500","604,843",미스터리,15세관람가,일반영화,2009,4,봄,155398654,0,"['황정민', '류덕환', '엄지원', '오달수']",7.36
377,483,#살아있다,조일형,롯데컬처웍스롯데엔터테인먼트,2020-06-24,장편,한국,1882,15965329900,1903703,"3,885,303,840","476,332",드라마,15세관람가,일반영화,2020,6,여름,59523967,1,"['유아인', '박신혜']",4.09
378,484,내안의 그놈,강효진,메리크리스마스,2019-01-09,장편,한국,1041,16293580567,1901684,"3,159,829,257","357,691",판타지,15세관람가,일반영화,2019,1,겨울,226678777,0,"['진영', '박성웅', '라미란', '이수민', '이준혁', '김광규']",8.19
379,485,수어사이드 스쿼드,데이비드 에이어,워너브러더스 코리아,2016-08-03,장편,미국,823,15873106188,1898121,"4,616,155,428","521,174",액션,15세관람가,일반영화,2016,8,여름,217026182,0,"['마고 로비', '윌 스미스', '자레드 레토', '카라 델레바인', '제이 코트니']",6.96
380,486,헤어질 결심,박찬욱,씨제이이엔엠,2022-06-29,장편,한국,1374,19670894878,1897030,"8,018,216,464","762,533",미스터리,15세관람가,일반영화,2022,6,여름,112805094,1,"['박해일', '탕웨이', '이정현']",8.64
381,487,오늘의 연애,박진표,씨제이이엔엠,2015-01-14,장편,한국,709,14924654487,1891993,"3,951,958,987","480,061",멜로/로맨스,15세관람가,일반영화,2015,1,겨울,217299523,0,"['이승기', '문채원', '이서진', '정준영']",6.64
382,488,글러브,강우석,씨제이이엔엠,2011-01-20,장편,한국,605,13757574500,1888100,"3,986,844,000","520,939",드라마,전체관람가,일반영화,2011,1,겨울,159724465,0,"['정재영', '유선', '강신일', '조진웅', '김미경']",8.85
383,491,퍼시 잭슨과 번개 도둑,크리스 콜럼버스,이십세기폭스코리아,2010-02-11,장편,미국,353,13372357257,1877226,"3,823,887,000","508,812",판타지,12세관람가,일반영화,2010,2,겨울,147759214,0,"['로건 레먼', '피어스 브로스넌', '우마 서먼', '숀 빈', '로사리오 도슨', '케빈 맥키드']",6.5
384,492,해결사,권혁재,넥스트엔터테인먼트월드,2010-09-09,장편,한국,524,14063913437,1873327,"3,623,264,000","456,531",액션,15세관람가,일반영화,2010,9,가을,147759214,0,"['설경구', '이정진', '오달수']",7.57
385,494,연애의 온도,노덕,롯데엔터테인먼트,2013-03-21,장편,한국,567,13798864446,1865195,"4,915,094,946","642,588",멜로/로맨스,청소년관람불가,일반영화,2013,3,봄,213351030,0,"['이민기', '김민희']",7.47
386,496,마약왕,우민호,쇼박스,2018-12-19,장편,한국,1297,16222446942,1864076,"3,961,025,202","444,222",범죄,청소년관람불가,일반영화,2018,12,겨울,216385269,0,"['송강호', '조정석', '배두나']",6.34
387,497,테이큰 3,올리비에 메가턴,이십세기폭스코리아,2015-01-01,장편,미국,616,15088105000,1860934,"4,082,036,100","487,343",액션,15세관람가,일반영화,2015,1,겨울,217299523,0,"['리암 니슨', '매기 그레이스', '팜케 얀센']",7.88
388,500,코리아,문현성,씨제이이엔엠,2012-05-03,장편,한국,537,13334762500,1857392,"3,257,620,500","430,385",드라마,12세관람가,일반영화,2012,5,봄,194890587,0,"['하지원', '배두나']",8.56
389,501,지.아이.조 2,존 추,씨제이이엔엠,2013-03-28,장편,미국,766,14457048500,1855917,"4,297,507,500","525,451",액션,15세관람가,일반영화,2013,3,봄,213351030,0,"['채닝 테이텀', '이병헌', '브루스 윌리스', '드웨인 존슨', '아드리안 팔리키', '레이 스티븐슨', '레이 파크']",7.07
390,502,노무현입니다,이창재,CGV아트하우스,2017-05-25,장편,한국,775,14554935612,1854867,"3,471,668,912","427,607",다큐멘터리,12세관람가,일반영화,2017,5,봄,219876227,0,['<b>노무현</b>'],8.92
391,503,집으로 가는 길,방은진,씨제이이엔엠,2013-12-11,장편,한국,740,13048519745,1854625,"3,235,828,745","440,958",드라마,15세관람가,일반영화,2013,12,겨울,213351030,0,"['전도연', '고수']",8.83
392,504,악마를 보았다,김지운,쇼박스,2010-08-12,장편,한국,494,14148937025,1848418,"4,418,565,000","551,368",스릴러,청소년관람불가,일반영화,2010,8,여름,147759214,0,"['이병헌', '최민식']",8.04
393,507,뺑반,한준희,쇼박스,2019-01-30,장편,한국,1285,15222811848,1826714,"3,228,907,718","376,646",범죄,15세관람가,일반영화,2019,1,겨울,226678777,0,"['공효진', '류준열', '조정석']",5.97
394,509,나의 PS 파트너,변성현,씨제이이엔엠,2012-12-06,장편,한국,552,13845218616,1823116,"4,448,949,593","564,999",멜로/로맨스,청소년관람불가,일반영화,2012,12,겨울,194890587,0,"['지성', '김아중']",8.26
395,510,007 스펙터,샘 멘데스,유니버설픽쳐스인터내셔널 코리아,2015-11-11,장편,영국,1105,14302132030,1820842,"4,498,038,930","548,085",액션,15세관람가,일반영화,2015,11,가을,217299523,0,"['다니엘 크레이그', '랄프 파인즈', '레아 세이두', '모니카 벨루치', '크리스토프 왈츠', '데이브 바티스타']",7.03
396,512,변신,김홍선,에이스메이커무비웍스,2019-08-21,장편,한국,975,15417922925,1804112,"3,329,066,895","375,676",공포(호러),15세관람가,일반영화,2019,8,여름,226678777,0,"['배성우', '성동일', '장영남', '김혜준', '조이현', '김강훈']",6.73
397,513,차우,신정원,롯데엔터테인먼트,2009-07-15,장편,한국,397,12676951144,1799356,"3,362,197,000","450,304",액션,12세관람가,일반영화,2009,7,여름,155398654,0,"['엄태웅', '정유미', '장항선', '윤제문', '박혁권']",7.58
398,514,작전명 발키리,브라이언 싱어,이십세기폭스코리아,2009-01-22,장편,미국,372,11972135869,1798205,"3,785,088,000","539,828",스릴러,12세관람가,일반영화,2009,1,겨울,155398654,0,['톰 크루즈'],8.18
399,516,강철비2: 정상회담,양우석,롯데컬처웍스롯데엔터테인먼트,2020-07-29,장편,한국,2137,14655366110,1790797,"3,474,597,010","441,770",드라마,15세관람가,일반영화,2020,7,여름,59523967,1,"['정우성', '곽도원', '유연석', '앵거스 맥페이든']",4.95
400,517,분노의 질주: 더 맥시멈,저스틴 린,유니버설픽쳐스인터내셔널 코리아,2013-05-22,장편,미국,656,13203523042,1790457,"3,808,832,042","490,893",액션,15세관람가,일반영화,2013,5,봄,213351030,0,"['드웨인 존슨', '빈 디젤', '폴 워커', '미셸 로드리게즈', '루크 에반스', '성 강', '갤 가돗']",8.82
401,518,아내가 결혼했다,정윤수,씨제이이엔엠,2008-10-23,장편,한국,414,11995855000,1788748,"4,332,092,500","617,538",멜로/로맨스,청소년관람불가,일반영화,2008,10,가을,147428639,0,"['손예진', '김주혁']",5.07
402,519,저스티스 리그,잭 스나이더,워너브러더스 코리아,2017-11-15,장편,미국,1308,14629692795,1786386,"4,549,730,995","524,158",액션,12세관람가,일반영화,2017,11,가을,219876227,0,"['벤 애플렉', '헨리 카빌', '갤 가돗', '제이슨 모모아', '에즈라 밀러', '레이 피셔']",7.67
403,522,벤자민 버튼의 시간은 거꾸로 간다,데이빗 핀처,일레븐엔터테인먼트,2009-02-12,장편,미국,313,11603912005,1767051,"4,484,156,500","649,782",드라마,12세관람가,독립/예술영화,2009,2,겨울,155398654,0,"['브래드 피트', '케이트 블란쳇']",8.96
404,525,나를 찾아줘,데이빗 핀처,이십세기폭스코리아,2014-10-23,장편,미국,658,14017716731,1764233,"5,591,958,031","681,067",스릴러,청소년관람불가,일반영화,2014,10,가을,215068958,0,"['이영애', '유재명', '박해준', '이원근']",6.77
407,526,대호,박훈정,넥스트엔터테인먼트월드,2015-12-16,장편,한국,892,13489904632,1762742,"3,054,751,306","383,850",사극,12세관람가,일반영화,2015,12,겨울,217299523,0,['최민식'],8.03
408,527,걸리버 여행기,롭 레터맨,이십세기폭스코리아,2011-01-27,장편,미국,513,16441355500,1762070,"4,505,618,000","442,035",코미디,전체관람가,일반영화,2011,1,겨울,159724465,0,"['잭 블랙', '제이슨 세걸', '에밀리 블런트', '아만다 피트']",5.74
409,529,주먹왕 랄프 2: 인터넷 속으로,리치 무어,월트디즈니스튜디오스코리아,2019-01-03,장편,미국,1453,13877029723,1754375,"3,619,852,653","429,885",애니메이션,전체관람가,일반영화,2019,1,겨울,226678777,0,"['존 C. 라일리', '사라 실버맨', '제인 린치', '잭 맥브레이어']",8.62
410,532,이미테이션 게임,모튼 틸덤,플러스엠 엔터테인먼트,2015-02-17,장편,영국,541,13654746120,1743774,"4,581,883,920","569,958",드라마,15세관람가,일반영화,2015,2,겨울,217299523,0,"['베네딕트 컴버배치', '키이라 나이틀리', '매튜 구드']",8.81
411,533,샹치와 텐 링즈의 전설,데스틴 다니엘 크리튼,월트디즈니스튜디오스코리아,2021-09-01,장편,미국,1784,17691789720,1739052,"5,222,818,950","496,069",액션,12세관람가,일반영화,2021,9,가을,60531087,1,"['시무 리우', '양조위', '아콰피나']",6.25
412,534,전설의 주먹,강우석,씨제이이엔엠,2013-04-10,장편,한국,724,12732236500,1737253,"3,596,610,500","473,110",드라마,청소년관람불가,일반영화,2013,4,봄,213351030,0,"['황정민', '유준상', '이요원', '윤제문', '정웅인', '성지루']",7.56
413,536,제보자,임순례,플러스엠 엔터테인먼트,2014-10-02,장편,한국,676,13371522302,1735640,"3,805,990,802","474,188",드라마,12세관람가,일반영화,2014,10,가을,215068958,0,"['박해일', '유연석', '이경영']",8.33
414,538,씽,가스 제닝스,유니버설픽쳐스인터내셔널 코리아,2016-12-21,장편,미국,795,13257953389,1729426,"3,515,441,489","434,689",애니메이션,전체관람가,일반영화,2016,12,겨울,217026182,0,"['매튜 맥커너히', '리즈 위더스푼', '스칼릿 조핸슨', '태런 에저튼', '토리 켈리', '닉 크롤', '세스 맥팔레인']",8.99
415,540,러브픽션,전계수,넥스트엔터테인먼트월드,2012-02-29,장편,한국,617,13200412500,1726202,"4,746,233,500","593,077",멜로/로맨스,15세관람가,일반영화,2012,2,겨울,194890587,0,"['하정우', '공효진']",6.74
416,542,킬러의 보디가드,패트릭 휴즈,제이앤씨미디어그룹,2017-08-30,장편,미국,482,14020395800,1721757,"4,048,575,300","488,376",액션,15세관람가,일반영화,2017,8,여름,219876227,0,"['라이언 레이놀즈', '사무엘 L. 잭슨']",8.41
417,543,교섭,임순례,플러스엠 엔터테인먼트,2023-01-18,장편,한국,1289,17458549841,1720865,"3,691,878,663","355,049",드라마,12세관람가,일반영화,2023,1,겨울,112805094,0,"['황정민', '현빈', '강기영']",5.79
418,544,언터처블: 1%의 우정,에릭 토레다노,넥스트엔터테인먼트월드,2012-03-22,장편,프랑스,454,12731016000,1719772,"4,700,697,000","606,387",코미디,12세관람가,일반영화,2012,3,봄,194890587,0,"['프랑수아 클루제', '오마 사이']",9.34
419,545,담보,강대규,씨제이이엔엠,2020-09-29,장편,한국,1342,14749476550,1719592,"2,689,563,450","305,919",드라마,12세관람가,일반영화,2020,9,가을,59523967,1,"['성동일', '하지원', '김희원', '박소이']",8.98
420,546,평양성,이준익,롯데엔터테인먼트,2011-01-27,장편,한국,451,12684530500,1717566,"3,145,453,500","405,140",전쟁,12세관람가,일반영화,2011,1,겨울,159724465,0,"['정진영', '이문식', '류승룡', '윤제문', '선우선']",7.78
421,547,샌 안드레아스,브래드 페이튼,워너브러더스 코리아,2015-06-03,장편,미국,847,14411907152,1714071,"3,828,644,552","430,540",액션,12세관람가,일반영화,2015,6,여름,217299523,0,"['드웨인 존슨', '알렉산드라 다드다리오', '칼라 구기노', '이안 그루퍼드']",7.62
422,548,파파로티,윤종찬,쇼박스,2013-03-14,장편,한국,552,11808286000,1713891,"3,136,119,000","433,742",드라마,15세관람가,일반영화,2013,3,봄,213351030,0,"['한석규', '이제훈', '오달수', '강소라', '조진웅', '이재용']",8.31
423,550,쥬만지: 새로운 세계,제이크 캐스단,소니픽쳐스엔터테인먼트코리아극장배급지점,2018-01-03,장편,미국,791,13814824864,1708672,"3,546,830,914","421,003",액션,12세관람가,일반영화,2018,1,겨울,216385269,0,"['드웨인 존슨', '케빈 하트', '잭 블랙', '카렌 길런']",7.9
424,551,쎄시봉,김현석,씨제이이엔엠,2015-02-05,장편,한국,829,13509581911,1707487,"3,396,629,711","414,692",멜로/로맨스,15세관람가,일반영화,2015,2,겨울,217299523,0,"['정우', '김윤석', '한효주', '김희애', '진구', '장현성', '강하늘', '조복래']",6.19
425,552,님은 먼 곳에,이준익,쇼박스,2008-07-24,장편,한국,499,11211235000,1706576,"3,753,937,167","545,819",드라마,15세관람가,일반영화,2008,7,여름,147428639,0,"['수애', '정진영', '정경호', '주진모', '신현탁']",7.85
426,554,토르: 천둥의 신,케네스 브래너,씨제이이엔엠,2011-04-28,장편,미국,496,15985407000,1694529,"5,350,815,000","519,905",액션,12세관람가,일반영화,2011,4,봄,159724465,0,"['크리스 헴스워스', '나탈리 포트만', '톰 히들스턴', '안소니 홉킨스', '스텔란 스카스가드', '캣 데닝스']",7.33
427,556,불꽃처럼 나비처럼,김용균,쇼박스,2009-09-24,장편,한국,437,12447633504,1690294,"3,677,266,500","475,245",멜로/로맨스,15세관람가,일반영화,2009,9,가을,155398654,0,"['조승우', '수애', '천호진', '최재웅']",6.95
428,558,콩: 스컬 아일랜드,조던 복트-로버츠,워너브러더스 코리아,2017-03-08,장편,미국,984,13951644383,1685933,"3,315,501,383","382,935",액션,12세관람가,일반영화,2017,3,봄,219876227,0,"['톰 히들스턴', '브리 라슨', '사무엘 L. 잭슨']",7.77
429,559,점퍼,더그 라이만,이십세기폭스코리아,2008-02-14,장편,미국,353,10999769000,1685405,"3,677,476,000","535,228",SF,15세관람가,일반영화,2008,2,겨울,147428639,0,"['헤이든 크리스텐슨', '사무엘 L. 잭슨', '제이미 벨', '레이첼 빌슨', '다이안 레인']",6.86
430,560,피끓는 청춘,이연우,롯데엔터테인먼트,2014-01-22,장편,한국,679,11688382888,1676040,"2,648,698,888","362,379",코미디,15세관람가,일반영화,2014,1,겨울,215068958,0,"['박보영', '이종석', '이세영', '김영광']",7.65
431,561,23 아이덴티티,M. 나이트 샤말란,유니버설픽쳐스인터내셔널 코리아,2017-02-22,장편,미국,952,13609456135,1675798,"4,134,850,035","490,806",스릴러,15세관람가,일반영화,2017,2,겨울,219876227,0,"['제임스 맥어보이', '안야 테일러 조이']",7.66
432,563,PMC: 더 벙커,김병우,씨제이이엔엠,2018-12-26,장편,한국,1081,14024838424,1671548,"3,416,787,594","394,373",액션,15세관람가,일반영화,2018,12,겨울,216385269,0,"['하정우', '이선균']",5.2
433,564,마다가스카의 펭귄,사이몬 J.스미스,씨제이이엔엠,2014-12-31,장편,미국,615,12498978959,1661230,"3,023,319,659","382,230",애니메이션,전체관람가,일반영화,2014,12,겨울,215068958,0,"['베네딕트 컴버배치', '존 말코비치', '톰 맥그라스', '크리스 밀러', '크리스토퍼 나이츠', '켄 정']",8.71
434,565,아이스 에이지 4: 대륙 이동설,마이크 트메이어,이십세기폭스코리아,2012-07-25,장편,미국,501,12291809704,1648070,"3,012,620,000","376,094",애니메이션,전체관람가,일반영화,2012,7,여름,194890587,0,"['존 레귀자모', '레이 로마노', '데니스 리어리', '퀸 라티파', '제니퍼 로페즈']",8.24
435,566,공모자들,김홍선,씨너스엔터테인먼트,2012-08-29,장편,한국,496,12240964500,1646142,"3,347,272,500","427,942",범죄,청소년관람불가,일반영화,2012,8,여름,194890587,0,"['임창정', '최다니엘', '오달수', '조윤희']",7.03
436,568,인질,필감성,넥스트엔터테인먼트월드,2021-08-18,장편,한국,1288,15585244870,1638439,"3,252,498,560","373,813",액션,15세관람가,일반영화,2021,8,여름,60531087,1,"['황정민', '김재범', '이유미', '류경수', '정재원', '이규원', '이호정']",6.5
437,569,임금님의 사건수첩,문현성,씨제이이엔엠,2017-04-26,장편,한국,1054,12648793723,1634403,"3,034,042,823","380,247",코미디,12세관람가,일반영화,2017,4,봄,219876227,0,"['이선균', '안재홍']",7.73
438,570,고死 : 피의 중간고사,창,에스케이텔레콤,2008-08-07,장편,한국,270,10299976000,1634051,"2,309,889,500","344,864",공포(호러),15세관람가,일반영화,2008,8,여름,147428639,0,"['이범수', '윤정희', '남규리', '김범']",6.82
439,572,마다가스카3 : 이번엔 서커스다!,에릭 다넬,씨제이이엔엠,2012-06-06,장편,미국,564,12494860000,1626704,"3,690,019,500","447,184",애니메이션,전체관람가,일반영화,2012,6,여름,194890587,0,"['벤 스틸러', '데이빗 쉼머', '제이다 핀켓 스미스', '크리스 록', '프란시스 맥도맨드', '제시카 차스테인']",9.02
440,573,걸캅스,정다원,씨제이이엔엠,2019-05-09,장편,한국,973,13772604134,1625037,"3,195,307,954","367,990",코미디,15세관람가,일반영화,2019,5,봄,226678777,0,"['라미란', '이성경']",5.69
441,574,블랙 스완,대런 아로노프스키,영화사 그램,2011-02-24,장편,미국,294,12484096000,1623199,"5,412,384,000","677,998",드라마,청소년관람불가,일반영화,2011,2,겨울,159724465,0,"['나탈리 포트만', '뱅상 카셀', '밀라 쿠니스']",8.72
442,575,분노의 질주: 언리미티드,저스틴 린,유니버설픽쳐스인터내셔널 코리아,2011-04-20,장편,미국,457,12292868000,1621973,"4,007,958,500","504,937",스릴러,15세관람가,일반영화,2011,4,봄,159724465,0,"['빈 디젤', '폴 워커', '드웨인 존슨']",8.95
443,578,무방비도시,이상기,씨제이이엔엠,2008-01-10,장편,한국,336,10591349944,1613728,"3,030,958,444","440,111",범죄,15세관람가,일반영화,2008,1,겨울,147428639,0,"['김명민', '손예진', '김해숙']",7.56
444,579,우아한 거짓말,이한,CGV아트하우스,2014-03-13,장편,한국,555,11694011300,1613392,"2,889,534,200","382,305",드라마,12세관람가,일반영화,2014,3,봄,215068958,0,"['김희애', '고아성', '김유정', '김향기']",8.41
445,580,하울링,유하,씨제이이엔엠,2012-02-16,장편,한국,550,11765293500,1612554,"2,751,165,500","355,720",범죄,15세관람가,일반영화,2012,2,겨울,194890587,0,"['송강호', '이나영']",6.77
446,581,두근두근 내 인생,이재용,씨제이이엔엠,2014-09-03,장편,한국,629,12191623034,1611519,"2,557,981,934","322,968",드라마,12세관람가,일반영화,2014,9,가을,215068958,0,"['강동원', '송혜교', '조성목']",7.1
447,583,사자,김주환,롯데컬처웍스롯데엔터테인먼트,2019-07-31,장편,한국,1405,12917306145,1609737,"3,155,811,715","380,265",미스터리,15세관람가,일반영화,2019,7,여름,226678777,0,"['박서준', '안성기', '우도환']",6.88
448,584,닥터 두리틀,스티븐 개건,유니버설픽쳐스인터내셔널 코리아,2020-01-08,장편,미국,1290,13449206760,1607082,"3,702,475,700","425,975",판타지,전체관람가,일반영화,2020,1,겨울,59523967,1,['로버트 다우니 주니어'],6.62
449,585,스타트렉 다크니스,J.J. 에이브럼스,씨제이이엔엠,2013-05-30,장편,미국,607,12964828000,1605271,"4,797,934,000","557,358",액션,12세관람가,일반영화,2013,5,봄,213351030,0,"['크리스 파인', '재커리 퀸토', '조 샐다나', '베네딕트 컴버배치', '칼 어번', '사이먼 페그', '안톤 옐친', '존 조', '앨리스 이브']",8.97
450,586,창궐,김성훈,넥스트엔터테인먼트월드,2018-10-25,장편,한국,1351,13275772490,1599290,"3,015,779,340","352,559",사극,15세관람가,일반영화,2018,10,가을,216385269,0,"['현빈', '장동건']",5.06
451,587,로빈 후드,리들리 스콧,유니버설픽쳐스인터내셔널 코리아,2010-05-13,장편,미국,555,11746340129,1596574,"3,818,192,500","492,605",액션,15세관람가,일반영화,2010,5,봄,147759214,0,"['러셀 크로우', '케이트 블란쳇', '막스 폰 시도우']",7.31
452,588,더 폰,김봉주,넥스트엔터테인먼트월드,2015-10-22,장편,한국,794,12309164568,1593694,"2,963,876,068","366,753",스릴러,15세관람가,일반영화,2015,10,가을,217299523,0,"['손현주', '엄지원', '배성우']",6.77
453,589,성난황소,김민호,쇼박스,2018-11-22,장편,한국,1010,13236490737,1593386,"2,517,251,837","293,079",범죄,15세관람가,일반영화,2018,11,가을,216385269,0,"['마동석', '송지효']",7.46
454,590,300: 제국의 부활,노암 머로,워너브러더스 코리아,2014-03-06,장편,미국,720,13395159700,1593116,"4,270,110,800","481,429",액션,청소년관람불가,일반영화,2014,3,봄,215068958,0,"['에바 그린', '설리반 스탭플턴', '로드리고 산토로', '레나 헤디']",7.17
455,592,라이프 오브 파이,이안, 해리슨앤컴퍼니,2013-01-01,장편,미국,392,15812506500,1588373,"6,744,353,500","631,357",어드벤처,전체관람가,독립/예술영화,2013,1,겨울,213351030,0,"['수라즈 샤르마', '이르판 칸']",8.88
456,593,지구가 멈추는 날,스콧 데릭슨,이십세기폭스코리아,2008-12-24,장편,미국,469,10395192543,1576333,"3,176,244,333","453,854",SF,12세관람가,일반영화,2008,12,겨울,147428639,0,"['키아누 리브스', '제니퍼 코넬리']",4.64
457,594,적벽대전:거대한 전쟁의 시작,오우삼,쇼박스,2008-07-10,장편,중국,447,10218959760,1573621,"3,441,752,000","502,882",액션,15세관람가,일반영화,2008,7,여름,147428639,0,"['양조위', '금성무', '장풍의', '장첸', '자오웨이', '후준', '나카무라 시도', '린즈링']",6.81
458,596,삼진그룹 영어토익반,이종필,롯데컬처웍스롯데엔터테인먼트,2020-10-21,장편,한국,1615,13985885870,1571774,"3,946,153,940","444,282",드라마,12세관람가,일반영화,2020,10,가을,59523967,1,"['고아성', '이솜', '박혜수']",8.25
459,597,무적자,송해성,씨제이이엔엠,2010-09-16,장편,한국,416,11816488677,1571432,"2,859,696,500","358,104",드라마,15세관람가,일반영화,2010,9,가을,147759214,0,"['주진모', '송승헌', '김강우', '조한선']",5.6
460,599,원스어폰어타임,정용기,씨에이치엔터테인먼트,2008-01-31,장편,한국,315,10180143111,1562486,"2,842,247,111","413,874",액션,12세관람가,일반영화,2008,1,겨울,147428639,0,"['박용우', '이보영']",7.99
461,600,위플래쉬,데이미언 셔젤,워터홀컴퍼니,2015-03-12,장편,미국,436,12445626245,1561815,"5,238,475,345","635,871",드라마,15세관람가,독립/예술영화,2015,3,봄,217299523,0,"['마일즈 텔러', 'J.K. 시몬스']",8.82
462,601,범블비,트래비스 나이트,롯데컬처웍스롯데엔터테인먼트,2018-12-25,장편,미국,1016,13090949707,1561643,"3,204,981,287","368,023",액션,12세관람가,일반영화,2018,12,겨울,216385269,0,"['헤일리 스테인펠드', '존 시나']",8.09
463,604,용의자X,방은진,씨제이이엔엠,2012-10-18,장편,한국,553,11241013000,1552055,"3,368,822,000","444,111",미스터리,15세관람가,일반영화,2012,10,가을,194890587,0,"['류승범', '이요원', '조진웅']",7.67
464,605,듄,드니 빌뇌브,워너브러더스 코리아,2021-10-20,장편,미국,1576,16903293110,1549346,"6,583,109,040","576,084",SF,12세관람가,일반영화,2021,10,가을,60531087,1,"['티모시 샬라메', '레베카 퍼거슨', '오스카 아이삭']",7.98
465,606,도어락,이권,플러스엠 엔터테인먼트,2018-12-05,장편,한국,954,12694612486,1545442,"2,808,006,386","326,012",스릴러,15세관람가,일반영화,2018,12,겨울,216385269,0,"['공효진', '김예원', '김성오']",5.83
466,608,도굴,박정배,씨제이이엔엠,2020-11-04,장편,한국,1635,13947969670,1543813,"3,235,832,320","355,865",범죄,12세관람가,일반영화,2020,11,가을,59523967,1,"['이제훈', '조우진', '신혜선', '임원희']",7.25
467,610,외계+인 1부,최동훈,씨제이이엔엠,2022-07-20,장편,한국,1959,15987826548,1538504,"3,879,858,553","355,262",액션,12세관람가,일반영화,2022,7,여름,112805094,1,"['류준열', '김우빈', '김태리', '소지섭', '염정아', '조우진', '김의성']",7.59
468,611,유감스러운 도시,김동원,씨제이이엔엠,2009-01-22,장편,한국,375,10300187478,1534911,"2,231,852,000","311,803",코미디,15세관람가,일반영화,2009,1,겨울,155398654,0,"['정준호', '정웅인', '정운택', '박상민', '김상중']",6.01
469,615,정직한 후보,장유정,넥스트엔터테인먼트월드,2020-02-12,장편,한국,1187,12765456530,1525718,"2,843,152,830","331,403",코미디,12세관람가,일반영화,2020,2,겨울,59523967,1,"['라미란', '김무열', '나문희', '윤경호']",7.72
470,616,벼랑 위의 포뇨,미야자키 하야오,쇼박스,2008-12-17,장편,일본,379,9546895503,1521842,"3,155,013,000","472,286",애니메이션,전체관람가,일반영화,2008,12,겨울,147428639,0,"['나라 유리아', '도이 히로키', '야마구치 토모코']",8.23
471,617,오블리비언,조셉 코신스키,유니버설픽쳐스인터내셔널 코리아,2013-04-11,장편,미국,634,11165841500,1515356,"3,772,808,000","484,314",액션,15세관람가,일반영화,2013,4,봄,213351030,0,"['톰 크루즈', '모건 프리먼', '올가 쿠릴렌코']",8.27
472,618,몬스터 호텔 2,젠디 타타코브스키,유니버설픽쳐스인터내셔널 코리아,2015-12-24,장편,미국,686,11088271276,1515104,"2,466,450,593","325,206",애니메이션,전체관람가,일반영화,2015,12,겨울,217299523,0,"['아담 샌들러', '셀레나 고메즈', '스티브 부세미', '케빈 제임스']",8.59
473,620,엑소더스: 신들과 왕들,리들리 스콧,이십세기폭스코리아,2014-12-03,장편,미국,865,12444133926,1511145,"3,884,573,126","451,543",드라마,12세관람가,일반영화,2014,12,겨울,215068958,0,"['크리스찬 베일', '조엘 에저튼']",7.1
474,621,퍼펙트 게임,박희곤,롯데엔터테인먼트,2011-12-21,장편,한국,413,11220408500,1507084,"3,504,286,500","450,844",드라마,12세관람가,일반영화,2011,12,겨울,159724465,0,"['조승우', '양동근', '최정원']",8.94
475,622,드래곤 길들이기 3,딘 데블로이스,유니버설픽쳐스인터내셔널 코리아,2019-01-30,장편,미국,971,12340610576,1506942,"3,246,170,416","369,678",애니메이션,전체관람가,일반영화,2019,1,겨울,226678777,0,"['제이 바루첼', '케이트 블란쳇', '아메리카 페레라', 'F. 머레이 아브라함', '키트 해링턴', '크레이그 퍼거슨']",9.26
476,623,리틀 포레스트,임순례,플러스엠 엔터테인먼트,2018-02-28,장편,한국,884,11924818185,1505560,"3,853,015,885","474,626",드라마,전체관람가,일반영화,2018,2,겨울,216385269,0,"['김태리', '류준열', '문소리', '진기주']",8.85
477,624,인디펜던스 데이 : 리써전스,롤랜드 에머리히,이십세기폭스코리아,2016-06-22,장편,미국,926,12770879840,1500830,"3,608,327,100","398,361",액션,12세관람가,일반영화,2016,6,여름,217026182,0,"['리암 헴스워스', '제프 골드브럼', '비비카 A. 폭스', '샤를로뜨 갱스부르', '조이 킹', '마이카 먼로', '윌리암 피츠너', '빌 풀만', '제시 어셔']",7.23
