영화명,감독,배급사,개봉일,영화형태,국적,전국 스크린수,전국 매출액,전국 관객수,서울 매출액,서울 관객수,장르,등급,영화구분
"뉴욕에서 온 남자, 파리에서 온 여자",줄리 델피,㈜메가박스,2007-07-19,장편,프랑스,0,0,50390,0,"33,535",멜로/로맨스,청소년관람불가,독립/예술영화
다이빙벨,안해룡,(주)시네마달,2014-10-23,장편,한국,20,348485500,50288,"168,295,500","21,332",다큐멘터리,15세관람가,독립/예술영화
"제자, 옥한흠",김상철,주식회사 마운틴픽쳐스,2014-10-30,장편,한국,25,366587200,50274,"126,335,500","16,587",다큐멘터리,전체관람가,독립/예술영화
핑크퐁 시네마 콘서트 2: 원더스타 콘서트 대작전,김수경,(주)넥스트엔터테인먼트월드(NEW),2022-12-21,장편,한국,432,464892418,50206,"100,336,692","9,739",애니메이션,전체관람가,독립/예술영화
비밀,박은경,CGV아트하우스,2015-10-15,장편,한국,305,369339300,50196,"94,697,600","12,167",미스터리,15세관람가,일반영화
인시디어스,제임스 완,(주)쇼박스,2012-09-13,장편,미국,178,357783500,50163,"117,051,000","15,566",공포(호러),15세관람가,일반영화
내가 잠들기 전에,로완 조페,(주)영화사 진진,2014-10-30,장편,영국,197,390872600,50098,"149,832,300","18,702",미스터리,청소년관람불가,독립/예술영화
도마 안중근,서세원,(주)소스원프로덕션,2004-09-10,장편,한국,0,0,50000,0,"20,000",드라마,전체관람가,일반영화
케이트 앤 레오폴드,제임스 맨골드,이십세기폭스코리아(주),2003-10-31,장편,미국,0,0,50000,0,"19,536",멜로/로맨스,12세관람가,일반영화
화이트 노이즈,제프리 삭스,UIP코리아,2005-04-08,장편,미국,0,0,50000,0,"18,114",공포(호러),15세관람가,일반영화
언더더씨,에반 트라멜,(주)팝엔터테인먼트,2017-06-22,장편,미국,163,382413600,49958,"69,088,400","8,765",애니메이션,전체관람가,일반영화
레드라이트,로드리고 코르테스,(주)씨제이이엔엠,2012-08-23,장편,기타,197,355743500,49925,"138,448,500","18,514",미스터리,15세관람가,일반영화
베이직,존 맥티어난,코리아픽쳐스(주),2004-02-06,장편,미국,0,0,49900,0,"19,700",액션,15세관람가,일반영화
마음이 외치고 싶어해,나가이 타츠유키,주식회사 온 피크,2016-03-30,장편,일본,122,405746600,49813,"137,297,800","16,598",애니메이션,12세관람가,독립/예술영화
번개맨의 비밀,강유선,(주)디스테이션,2018-12-06,장편,한국,309,383521050,49751,"72,853,050","8,829",가족,전체관람가,일반영화
파 프롬 헤븐,토드 헤인즈,(주)영화사 안다미로,2003-05-23,장편,미국,0,0,49691,0,"30,164",드라마,청소년관람불가,독립/예술영화
살인소설,김진묵,(주)스톰픽쳐스코리아,2018-04-25,장편,한국,434,392591200,49682,"110,034,500","13,655",스릴러,15세관람가,독립/예술영화
어글리 돌,캘리 애스버리,판씨네마(주),2019-05-01,장편,미국,353,357110870,49509,"82,282,540","10,570",애니메이션,전체관람가,독립/예술영화
"가장 따뜻한 색, 블루",압델라티프 케시시,판씨네마(주),2014-01-16,장편,프랑스,39,380280200,49374,"261,628,200","32,766",드라마,청소년관람불가,독립/예술영화
천공의 성 라퓨타,미야자키 하야오,대원미디어(주),2004-04-30,장편,일본,0,0,49052,0,"22,005",애니메이션,전체관람가,일반영화
라스트 나잇 인 소호,에드가 라이트,유니버설픽쳐스인터내셔널 코리아(유),2021-12-01,장편,미국,511,456301840,48985,"202,224,560","23,102",공포(호러),청소년관람불가,일반영화
에곤 쉴레: 욕망이 그린 그림,디에터 버너,(주)티캐스트,2016-12-22,장편,기타,50,392999100,48985,"288,942,600","34,618",드라마,청소년관람불가,독립/예술영화
355,사이먼 킨버그,(주)스튜디오 산타클로스엔터테인먼트,2022-02-09,장편,미국,540,416928590,48976,"164,566,920","20,322",액션,15세관람가,일반영화
슈퍼미니 2,토마스 자보,(주)박수엔터테인먼트,2019-02-27,장편,프랑스,345,374780620,48942,"96,127,960","11,784",애니메이션,전체관람가,일반영화
미스 사이공 : 25주년 특별 공연,브렛 설리반,유니버설픽쳐스인터내셔널 코리아(유),2016-11-24,장편,미국,100,945326500,48931,"557,901,700","28,743",공연,15세관람가,일반영화
스트레이트 아웃 오브 컴턴,F. 게리 그레이,유니버설픽쳐스인터내셔널 코리아(유),2015-09-10,장편,미국,185,412749800,48844,"235,536,700","27,135",드라마,청소년관람불가,일반영화
어네스트와 셀레스틴,뱅상 파타,씨너스엔터테인먼트(주),2014-02-20,장편,프랑스,202,328922100,48710,"134,213,100","18,826",애니메이션,전체관람가,독립/예술영화
트윈 이펙트,견자단,프라임픽쳐스,2003-09-18,장편,기타,0,0,48624,0,"18,934",액션,12세관람가,독립/예술영화
인 어 베러 월드,수잔 비에르,㈜씨에이엔,2011-06-23,장편,기타,21,352819500,48549,"247,574,000","32,666",드라마,12세관람가,독립/예술영화
나의 히어로 아카데미아 더 무비: 월드 히어로즈 미션,나가사키 켄지,(주)스마일이엔티,2022-03-09,장편,일본,459,471587590,48436,"127,206,380","12,299",애니메이션,12세관람가,일반영화
더 킥,이종석,(주)쇼박스,2011-11-03,장편,한국,153,331287500,48396,"60,436,000","7,865",액션,12세관람가,일반영화
저지드레드 3D,피트 트래비스,롯데쇼핑㈜롯데엔터테인먼트,2012-12-06,장편,영국,184,365262000,48341,"126,480,500","16,087",SF,청소년관람불가,일반영화
3:10 투 유마,제임스 맨골드,(주)시네마서비스,2008-02-21,장편,미국,142,306807833,48284,"95,270,333","14,290",범죄,15세관람가,일반영화
데자뷰,고경민,(주)키다리이엔티,2018-05-30,장편,한국,536,360833100,48279,"78,964,200","10,074",미스터리,15세관람가,일반영화
세븐틴 파워 오브 러브 : 더 무비,오윤동,씨제이포디플렉스 주식회사,2022-04-20,장편,한국,151,965458500,48275,"442,907,000","22,147",공연,전체관람가,일반영화
우리들,윤가은,(주)엣나인필름,2016-06-16,장편,한국,76,358799960,48223,"219,260,560","27,794",드라마,전체관람가,독립/예술영화
와일드,스티브 스파즈 윌리엄스,브에나비스타인터내셔널코리아,2006-04-20,장편,미국,0,0,48094,0,"13,755",애니메이션,전체관람가,일반영화
안나와 알렉스 : 두자매 이야기,찰스 가드,(주)씨제이이엔엠,2009-04-09,장편,미국,99,322437449,48069,"106,625,500","15,118",공포(호러),15세관람가,일반영화
미스 슬로운,존 매든,(주)메인타이틀픽쳐스,2017-03-29,장편,미국,104,381394300,48051,"199,557,400","24,714",드라마,15세관람가,독립/예술영화
목숨 건 연애,송민규,오퍼스픽쳐스(유),2016-12-14,장편,한국,393,361142800,47684,"120,507,000","14,834",멜로/로맨스,15세관람가,일반영화
극장판 도라에몽: 진구의 우주소전쟁 리틀스타워즈 2021,야마구치 스스무,(주)스마일이엔티,2022-08-03,장편,일본,389,440210098,47680,"77,748,320","7,857",애니메이션,전체관람가,일반영화
매기스 플랜,레베카 밀러,오드,2017-01-25,장편,미국,94,382361800,47668,"258,221,100","31,084",코미디,15세관람가,독립/예술영화
잘못된 만남,정영배,토이 엔터테인먼트,2008-07-10,장편,한국,132,308898000,47557,"70,781,000","10,193",드라마,15세관람가,일반영화
하프 패스트 데드,돈 마이클 폴,한국소니픽쳐스릴리징브에나비스타영화㈜,2003-02-28,장편,미국,0,0,47543,0,"8,780",액션,15세관람가,일반영화
온리 더 브레이브,조셉 코신스키,㈜코리아스크린,2018-03-07,장편,미국,301,373727300,47540,"127,393,400","15,953",드라마,12세관람가,일반영화
망치,안태근,스폰지,2004-08-06,장편,한국,0,0,47502,0,"12,320",애니메이션,전체관람가,일반영화
쿼바디스 도미네,예르지 카발레로비치,신한영화(주),2004-12-10,장편,기타,0,0,47446,0,"47,446",드라마,15세관람가,일반영화
머니 몬스터,조디 포스터,유니버설픽쳐스인터내셔널 코리아(유),2016-08-31,장편,미국,151,367961600,47226,"138,602,100","17,533",스릴러,15세관람가,일반영화
"스탠바이, 웬디",벤 루윈,판씨네마(주),2018-05-30,장편,미국,345,373587080,47223,"156,447,780","19,000",드라마,전체관람가,독립/예술영화
트리플 9,존 힐코트,(주)리틀빅픽쳐스,2016-04-20,장편,미국,329,365164300,47197,"131,109,600","16,407",범죄,청소년관람불가,일반영화
작은 연못,이상우,기타,2010-04-15,장편,한국,80,317197695,47160,"137,962,500","21,003",드라마,15세관람가,독립/예술영화
뜨거운 안녕,남택수,(주)나이너스엔터테인먼트,2013-05-30,장편,한국,172,315291000,47105,"120,055,000","17,164",드라마,12세관람가,일반영화
잃어버린 도시 Z,제임스 그레이,(주)영화사 빅,2017-09-21,장편,미국,398,362053440,47088,"107,823,340","13,303",액션,12세관람가,독립/예술영화
사랑할 땐 누구나 최악이 된다,요아킴 트리에,그린나래미디어(주),2022-08-25,장편,기타,68,475994367,47023,"376,331,250","36,348",멜로/로맨스,15세관람가,독립/예술영화
나츠메 우인장: 세상과 연을 맺다,오오모리 타카히로,(주)애니플러스,2018-10-31,장편,일본,110,387190200,46913,"143,055,100","16,780",애니메이션,전체관람가,일반영화
에코,얌 라라나스,(주)프라임엔터테인먼트,2009-05-28,장편,미국,139,302933039,46884,"88,550,000","12,635",드라마,15세관람가,일반영화
세상을 바꾼 변호인,미미 레더,CGV아트하우스,2019-06-13,장편,미국,185,369943170,46854,"208,635,700","25,790",드라마,12세관람가,독립/예술영화
비밥바룰라,이성재,(주)키다리이엔티,2018-01-24,장편,한국,347,318986200,46817,"102,609,200","13,980",코미디,12세관람가,일반영화
적인걸2 : 신도해왕의 비밀,서극,씨너스엔터테인먼트(주),2013-10-02,장편,중국,169,328321000,46796,"100,369,000","13,987",미스터리,12세관람가,일반영화
이스케이프,존 에릭 도들,(주)넥스트엔터테인먼트월드(NEW),2015-11-05,장편,미국,264,356672000,46781,"99,350,900","12,416",액션,15세관람가,일반영화
내 연애의 기억,이권,주식회사 디에스이이디,2014-08-20,장편,한국,182,358863117,46775,"100,877,417","12,559",멜로/로맨스,청소년관람불가,독립/예술영화
엽문3: 최후의 대결,엽위신,(주)키다리이엔티,2016-03-10,장편,기타,130,391356600,46756,"90,536,400","10,636",액션,12세관람가,독립/예술영화
크림슨 피크,길예르모 델 토로,유니버설픽쳐스인터내셔널 코리아(유),2015-11-25,장편,미국,255,379765400,46735,"185,326,400","22,732",판타지,청소년관람불가,일반영화
스크림 4G,웨스 크레이븐,(주)시너지하우스 (시너지),2011-06-09,장편,미국,163,367661000,46723,"148,334,000","18,044",미스터리,청소년관람불가,일반영화
갤럭시 히어로즈: 라쳇 앤 클랭크,케빈 먼로,(주)영화사 빅,2016-08-17,장편,미국,237,336281100,46638,"76,062,000","9,486",애니메이션,전체관람가,독립/예술영화
"그래, 가족",마대윤,월트디즈니컴퍼니코리아 유한책임회사,2017-02-15,장편,한국,361,350293300,46623,"154,192,600","19,381",코미디,12세관람가,일반영화
엘리노어 릭비: 그 남자 그 여자,네드 벤슨,(주)이수C&E,2015-04-09,장편,미국,212,375796900,46589,"207,508,900","24,892",드라마,15세관람가,독립/예술영화
유레루,니시카와 미와,프리비젼엔터테인먼트,2006-08-10,장편,일본,0,0,46479,0,"37,728",드라마,15세관람가,일반영화
마더!,대런 아로노프스키,롯데쇼핑㈜롯데엔터테인먼트,2017-10-19,장편,미국,398,366642382,46469,"177,160,582","22,015",드라마,청소년관람불가,일반영화
심야식당 2,마츠오카 조지,(주)디스테이션,2017-06-08,장편,일본,235,364773900,46468,"179,688,300","22,060",드라마,12세관람가,독립/예술영화
에그엔젤 코코밍: 두근두근 핼러윈 파티,닛타 노리오,(주)엠제이픽쳐스,2018-09-22,장편,일본,179,367076000,46386,"66,128,800","8,014",애니메이션,전체관람가,일반영화
하드코어 헨리,일리야 나이슐러,㈜코리아스크린,2016-05-19,장편,미국,239,399211211,46373,"174,256,411","19,705",액션,청소년관람불가,일반영화
플래닛 51,마르코스 마르티네즈,(주)쇼박스,2010-10-21,장편,기타,67,292826223,46330,"75,168,000","11,480",애니메이션,전체관람가,일반영화
블레어 위치,아담 윈가드,㈜코리아스크린,2016-11-23,장편,미국,172,367484200,46285,"103,260,200","12,541",공포(호러),15세관람가,일반영화
베스트 오퍼,쥬세페 토르나토레,(주)박수엔터테인먼트,2014-06-12,장편,기타,175,355182700,46282,"182,679,900","23,099",미스터리,15세관람가,독립/예술영화
썬데이 서울,박성훈,(주)시네마서비스,2006-02-09,장편,한국,0,0,46239,0,"9,356",코미디,15세관람가,일반영화
루니 툰 : 백 인 액션,조 단테,워너브러더스 코리아(주),2003-12-24,장편,미국,0,0,46200,0,"14,961",액션,전체관람가,일반영화
슈퍼윙스 3D,올가 로패토,(주)영화사 빅,2013-08-14,장편,기타,129,269711500,46124,"49,622,500","7,716",애니메이션,전체관람가,일반영화
송 원,케이트 베커-플로이랜드,(주)박수엔터테인먼트,2015-04-01,장편,미국,365,343444743,46079,"130,271,143","16,646",드라마,15세관람가,독립/예술영화
아프리카 마법여행,조르디 롬파르트,롯데쇼핑㈜롯데엔터테인먼트,2011-01-20,장편,기타,150,425106500,46025,"109,188,500","11,427",어드벤처,전체관람가,일반영화
무드 인디고,미셸 공드리,(주)프레인글로벌,2014-12-11,장편,프랑스,55,370462100,46010,"255,913,200","31,090",드라마,15세관람가,독립/예술영화
더 파더,플로리안 젤러,판씨네마(주),2021-04-07,장편,영국,348,384940000,45900,"217,401,460","25,258",드라마,12세관람가,독립/예술영화
된장,이서군,(주)씨제이이엔엠,2010-10-21,장편,한국,112,339506355,45896,"102,398,500","13,031",미스터리,12세관람가,일반영화
퍼펙트 센스,데이빗 맥킨지,(주)아이엠비씨,2011-11-24,장편,영국,124,343990100,45865,"181,697,100","23,419",멜로/로맨스,15세관람가,독립/예술영화
타샤 튜더,마츠타니 미츠에,(주)마노엔터테인먼트,2018-09-13,장편,일본,28,363786850,45841,"228,507,450","27,019",다큐멘터리,전체관람가,독립/예술영화
스마트 피플,노암 머로,(주)씨제이이엔엠,2008-08-21,장편,미국,27,314975000,45818,"215,406,000","30,519",코미디,12세관람가,일반영화
히어애프터,클린트 이스트우드,워너브러더스 코리아(주),2011-03-24,장편,미국,112,336316000,45755,"138,296,500","17,822",드라마,12세관람가,일반영화
