,순번,영화명,감독,배급사,개봉일,영화형태,국적,전국 스크린수,전국 매출액,전국 관객수,서울 매출액,서울 관객수,장르,등급,영화구분,연도,월,계절,총 관객수,코로나,출연,평점
2315,3311,루이스 웨인: 사랑을 그린 고양이 화가,기타,씨제이이엔엠,2022-04-06,장편,미국,530,405310110,42737,"175,901,810","18,451",드라마,12세관람가,일반영화,2022,4,봄,112805094,1,"['베네딕트 컴버배치', '클레어 포이']",7.98
2316,3312,스페이스 독,스비야토슬라브 우샤코프,예지림엔터테인먼트,2012-03-22,장편,기타,148,282088000,42720,"44,214,000","6,302",애니메이션,전체관람가,일반영화,2012,3,봄,194890587,0,"['엘레나 야코블레바', '안나 볼쇼바']",8.1
2317,3313,호스트,앤드류 니콜,넥스트엔터테인먼트월드,2013-04-04,장편,미국,244,298122000,42708,"125,853,000","17,599",SF,15세관람가,일반영화,2013,4,봄,213351030,0,"['시얼샤 로넌', '맥스 아이언스', '제이크 아벨']",7.39
2318,3315,쿠르스크,토마스 빈터베르그,제이앤씨미디어그룹,2019-01-16,장편,기타,192,355683500,42484,"173,141,000","21,029",드라마,15세관람가,일반영화,2019,1,겨울,226678777,0,"['마티아스 쇼에나에츠', '콜린 퍼스', '레아 세이두']",8.66
2319,3316,아네트,레오스 카락스,그린나래미디어,2021-10-27,장편,프랑스,330,361863130,42424,"212,405,330","25,026",드라마,15세관람가,독립/예술영화,2021,10,가을,60531087,1,"['아담 드라이버', '마리옹 꼬띠아르']",7.25
2320,3318,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,스도 토모노리,박수엔터테인먼트,2017-11-16,장편,일본,172,338294000,42413,"130,930,300","15,898",애니메이션,15세관람가,독립/예술영화,2017,11,가을,219876227,0,"['스기야마 노리아키', '시타야 노리코', '카미야 히로시', '카와스미 아야코', '우에다 카나']",7.11
2321,3320,귀못,탁세웅,와이드 릴리즈,2022-10-19,장편,한국,208,358073700,42342,"82,668,900","10,998",공포(호러),15세관람가,일반영화,2022,10,가을,112805094,1,"['박하나', '허진', '정영주']",6.05
2322,3321,그레이트 뷰티,파올로 소렌티노,영화사 진진,2014-06-12,장편,기타,51,326252373,42274,"229,194,173","28,823",드라마,청소년관람불가,독립/예술영화,2014,6,여름,215068958,0,"['세레나 그랜디', '사브리나 페릴리', '토니 세르빌로']",7.95
2323,3322,스탠리의 도시락,아몰 굽트,타임스토리그룹,2012-03-08,장편,기타,164,281533000,42210,"125,000,000","17,779",드라마,전체관람가,독립/예술영화,2012,3,봄,194890587,0,['파토르 A 굽테'],8.28
2324,3323,피케이: 별에서 온 얼간이,라즈쿠마르 히라니,와우픽쳐스,2015-09-03,장편,기타,184,326677800,42088,"139,163,800","17,050",코미디,15세관람가,일반영화,2015,9,가을,217299523,0,"['아미르 칸', '산제이 더트', '아누쉬카 샤르마']",9.13
2325,3326,일일시호일,오오모리 타츠시,영화사 진진,2019-01-17,장편,일본,55,331259019,41931,"201,538,669","23,841",드라마,12세관람가,독립/예술영화,2019,1,겨울,226678777,0,"['키키 키린', '쿠로키 하루', '타베 미카코']",8.85
2326,3330,피아니스트의 전설,쥬세페 토르나토레,라이크콘텐츠,2020-01-01,장편,기타,69,340627562,41680,"207,078,442","24,197",드라마,15세관람가,독립/예술영화,2020,1,겨울,59523967,1,"['팀 로스', '프루이트 테일러 빈스']",9.25
2327,3331,라스트프로포즈,유위강,롯데엔터테인먼트,2009-03-05,장편,기타,153,272603561,41620,"81,269,500","11,830",멜로/로맨스,12세관람가,일반영화,2009,3,봄,155398654,0,"['유덕화', '서기']",6.67
2328,3332,더 와이프,비욘 룬게,팝엔터테인먼트,2019-02-27,장편,영국,106,319839451,41525,"190,560,061","23,941",드라마,15세관람가,독립/예술영화,2019,2,겨울,226678777,0,"['글렌 클로즈', '조나단 프라이스']",8.44
2329,3333,칠곡 가시나들,김재환,인디플러그,2019-02-27,장편,한국,138,334601400,41448,"108,432,500","12,980",다큐멘터리,전체관람가,독립/예술영화,2019,2,겨울,226678777,0,"['박금분', '곽두조', '강금연', '안윤선', '박월선', '김두선', '이원순', '박복형', '주석희']",9.17
2330,3334,스푹스:MI5,바랫 낼러리,영화사 빅,2016-03-17,장편,영국,341,316642549,41416,"95,010,700","11,837",액션,15세관람가,일반영화,2016,3,봄,217026182,0,"['키트 해링턴', '제니퍼 엘', '피터 퍼스', '엘예스 가벨']",6.59
2331,3335,말리그넌트,제임스 완,워너브러더스 코리아,2021-09-15,장편,미국,489,434889910,41412,"133,310,970","12,748",스릴러,청소년관람불가,일반영화,2021,9,가을,60531087,1,"['애나벨 월리스', '매디 해슨', '마이콜 브리아나 화이트', '잉그리드 비수', '조지 영']",7.35
2332,3336,나쁜 이웃들,니콜라스 스톨러,유니버설픽쳐스인터내셔널 코리아,2014-07-03,장편,미국,129,335244700,41301,"121,346,900","14,209",코미디,청소년관람불가,일반영화,2014,7,여름,215068958,0,"['잭 에프론', '세스 로건', '로즈 번']",7.29
2333,3337,스니치,릭 로먼 워,마인스 엔터테인먼트,2013-05-09,장편,미국,153,286388500,41242,"77,925,000","10,724",액션,15세관람가,일반영화,2013,5,봄,213351030,0,"['드웨인 존슨', '수잔 서랜든', '나딘 벨라즈퀘즈', '존 번탈']",8.41
2334,3338,블레임 : 인류멸망 2011,제제 다카히사,싸이더스,2009-02-26,장편,일본,120,265974349,41209,"78,854,000","11,530",SF,12세관람가,일반영화,2009,2,겨울,155398654,0,"['츠마부키 사토시', '단 레이', '이케와키 치즈루', '사토 코이치', '쿠니나카 료코']",3.66
2335,3341,여름날 우리,한톈,찬란,2021-08-25,장편,중국,262,371383720,41138,"160,514,590","17,801",코미디,12세관람가,독립/예술영화,2021,8,여름,60531087,1,"['허광한', '장약남']",8.78
2336,3342,모리타니안,케빈 맥도널드,디스테이션,2021-03-17,장편,미국,586,367022560,41071,"124,343,450","13,645",스릴러,15세관람가,독립/예술영화,2021,3,봄,60531087,1,"['베네딕트 컴버배치', '조디 포스터', '타하르 라힘', '쉐일린 우들리']",8.74
2337,3343,극장판 뽀잉: 슈퍼 변신의 비밀,정미화,이수C&E,2018-09-20,장편,한국,294,312710450,41054,"71,542,300","8,740",애니메이션,전체관람가,일반영화,2018,9,가을,216385269,0,"['전태열', '엄상현', '홍소영', '정영웅', '박선영']",8.95
2338,3344,배반의 장미,박진영,롯데컬처웍스롯데엔터테인먼트,2018-10-18,장편,한국,457,332232550,41054,"94,558,600","11,183",코미디,15세관람가,일반영화,2018,10,가을,216385269,0,"['김인권', '정상훈', '손담비', '김성철']",5.28
2339,3346,잔예 - 살아서는 안되는 방,나카무라 요시히로,넥스트엔터테인먼트월드,2016-07-07,장편,일본,287,336004700,41023,"81,965,200","9,582",공포(호러),15세관람가,독립/예술영화,2016,7,여름,217026182,0,"['다케우치 유코', '하시모토 아이']",6.74
2340,3348,도화선,엽위신,스튜디오이쩜영,2008-06-12,장편,기타,135,223255000,40978,"72,177,000","16,684",액션,청소년관람불가,일반영화,2008,6,여름,147428639,0,"['견자단', '예성', '고천락', '판빙빙']",8.61
2341,3349,더 포리너,마틴 캠벨,더블앤조이픽쳐스,2018-02-07,장편,영국,156,328887800,40882,"104,663,500","12,820",액션,15세관람가,일반영화,2018,2,겨울,216385269,0,"['성룡', '피어스 브로스넌']",7.6
2342,3350,와인 미라클,랜덜 밀러,롯데엔터테인먼트,2008-11-13,장편,미국,109,238486628,40842,"131,494,000","22,622",코미디,15세관람가,일반영화,2008,11,가을,147428639,0,"['앨런 릭먼', '크리스 파인', '빌 풀만', '레이첼 테일러', '프레디 로드리게스', '데니스 파리나', '엘리자 더쉬쿠']",7.42
2343,3351,하트 브레이커,파스칼 쇼메유,씨너스엔터테인먼트,2012-04-19,장편,프랑스,176,296750000,40793,"116,697,500","14,953",코미디,15세관람가,독립/예술영화,2012,4,봄,194890587,0,"['로망 뒤리스', '바네사 파라디']",7.57
2344,3352,세인트 클라우드,버 스티어스,유니버설픽쳐스인터내셔널 코리아,2011-01-13,장편,미국,179,304965000,40766,"126,983,500","16,310",멜로/로맨스,12세관람가,일반영화,2011,1,겨울,159724465,0,['잭 에프론'],7.34
2345,3353,예감은 틀리지 않는다,리테쉬 바트라,CGV아트하우스,2017-08-10,장편,영국,85,317605400,40750,"196,447,100","24,261",드라마,15세관람가,독립/예술영화,2017,8,여름,219876227,0,"['짐 브로드벤트', '샬롯 램플링', '빌리 하울', '프레야 메이버']",7.59
2346,3354,나의 촛불,김의성,트윈플러스파트너스,2022-02-10,장편,한국,294,392045950,40744,"156,784,050","16,115",다큐멘터리,전체관람가,독립/예술영화,2022,2,겨울,112805094,1,"['박영수', '손석희', '심상정', '유시민', '윤석열', '추미애', '고영태']",6.1
2347,3356,나이트메어 앨리,기예르모 델 토로,월트디즈니스튜디오스코리아,2022-02-23,장편,미국,461,401511820,40679,"215,415,440","21,096",범죄,15세관람가,일반영화,2022,2,겨울,112805094,1,"['브래들리 쿠퍼', '케이트 블란쳇', '토니 콜렛', '윌렘 대포', '리차드 젠킨스', '루니 마라', '론 펄먼', '메리 스틴버겐', '데이빗 스트라탄']",8.01
2348,3357,번 애프터 리딩,에단 코엔,성원아이컴,2009-03-26,장편,미국,52,282855905,40604,"177,681,500","24,755",코미디,청소년관람불가,일반영화,2009,3,봄,155398654,0,"['조지 클루니', '프란시스 맥도맨드', '존 말코비치', '틸다 스윈튼', '리차드 젠킨스', '브래드 피트']",6.46
2349,3359,마오의 라스트 댄서,브루스 베레스포드,에스비에스콘텐츠허브,2011-04-28,장편,기타,171,284739000,40519,"144,341,000","20,208",드라마,전체관람가,독립/예술영화,2011,4,봄,159724465,0,['츠차오'],8.84
2350,3360,모탈 컴뱃,기타,워너브러더스 코리아,2021-04-08,장편,미국,702,417212150,40461,"125,295,650","11,230",액션,청소년관람불가,일반영화,2021,4,봄,60531087,1,"['루이스 탄', '조 타슬림', '루디 린', '제시카 맥나미', '사나다 히로유키', '아사노 타다노부', '메카드 브룩스', '조쉬 로슨', '친 한']",5.66
2351,3362,유고와 라라: 하늘고래와 구름섬 대모험,왕운비,와이드 릴리즈,2015-04-09,장편,중국,222,291706400,40374,"44,318,800","5,832",애니메이션,전체관람가,독립/예술영화,2015,4,봄,217299523,0,"['이재현', '박리나', '홍진욱', '임채헌', '윤세웅', '유지원', '권문정']",8.32
2352,3363,코블러,토마스 맥카시,씨네그루다우기술,2015-04-08,장편,미국,250,309895732,40366,"119,286,032","15,131",판타지,15세관람가,독립/예술영화,2015,4,봄,217299523,0,"['아담 샌들러', '더스틴 호프만', '스티브 부세미', '댄 스티븐스', '엘렌 바킨']",7.47
2353,3364,이모티: 더 무비,토니 레온디스,소니픽쳐스엔터테인먼트코리아극장배급지점,2017-08-02,장편,미국,134,288871700,40221,"94,316,600","12,576",애니메이션,전체관람가,일반영화,2017,8,여름,219876227,0,"['T.J. 밀러', '패트릭 스튜어트', '제임스 코든', '마야 루돌프', '안나 페리스', '크리스티나 아길레라', '소피아 베르가라', '션 헤이즈']",6.36
2354,3365,"웰컴, 삼바",에릭 토레다노,이수C&E,2015-02-18,장편,프랑스,252,324426800,40214,"161,085,800","19,338",코미디,15세관람가,독립/예술영화,2015,2,겨울,217299523,0,"['오마 사이', '샤를로뜨 갱스부르']",6.76
2355,3366,G-포스: 기니피그 특공대,호이트 예이트만,한국소니픽쳐스릴리징브에나비스타영화,2010-04-22,장편,미국,80,412084900,40161,"124,918,000","11,835",가족,전체관람가,일반영화,2010,4,봄,147759214,0,"['빌 나이', '샘 록웰', '윌 아넷', '존 파브로', '자흐 갈리피아나키스', '니콜라스 케이지', '켈리 가너', '페넬로페 크루즈', '타일러 패트릭 존스', '스티브 부세미', '파이퍼 맥켄지 해리스', '가브리엘 카세우스', '트레이시 모건', '잭 콘리', '니시 내쉬', '저스틴 멘텔', '루던 웨인라이트 3세']",7.88
2356,3367,극장판 소드 아트 온라인 -프로그레시브- 별 없는 밤의 아리아,카와노 아야코,애니플러스,2021-12-09,장편,일본,110,426317000,40128,"132,839,000","12,308",애니메이션,12세관람가,일반영화,2021,12,겨울,60531087,1,"['마츠오카 요시츠구', '토마츠 하루카', '미나세 이노리']",8.52
2357,3368,아델라인 : 멈춰진 시간,리 톨랜드 크리거,쇼박스,2015-10-15,장편,미국,239,310087419,40096,"133,252,619","16,730",판타지,12세관람가,일반영화,2015,10,가을,217299523,0,"['블레이크 라이블리', '미치엘 휘즈먼']",8.24
2358,3370,토마스와 친구들 - 극장판,스티브 애스퀴스,코카반,2009-04-09,장편,영국,67,235596482,40058,"82,598,500","14,013",애니메이션,전체관람가,일반영화,2009,4,봄,155398654,0,['피어스 브로스넌'],8.39
2359,3375,세이프 헤이븐,라세 할스트롬,팝엔터테인먼트,2013-11-06,장편,미국,133,281331000,39731,"126,212,500","16,937",멜로/로맨스,15세관람가,독립/예술영화,2013,11,가을,213351030,0,"['조쉬 더하멜', '줄리안 허프', '코비 스멀더스']",8.56
2360,3378,인피니트 콘서트 세컨드 인베이전 에볼루션 더 무비 3D,손석,골든타이드픽처스,2012-10-18,장편,한국,84,412379000,39577,"150,487,000","13,834",공연,전체관람가,일반영화,2012,10,가을,194890587,0,['<b>인피니트</b>'],8.72
2361,3382,스트리트 댄스 2: 라틴배틀,다니아 파스퀴니,판씨네마,2012-07-12,장편,영국,133,281712000,39394,"108,192,500","14,250",드라마,12세관람가,일반영화,2012,7,여름,194890587,0,"['톰 콘티', '조지 샘슨', '폴크 헨쉘', '소피아 부텔라']",6.91
2362,3384,그레이브 인카운터,더 비셔우스 브라더스,팝엔터테인먼트,2012-08-01,장편,기타,63,277970000,39266,"89,133,500","11,900",공포(호러),15세관람가,일반영화,2012,8,여름,194890587,0,"['숀 로저슨', '주안 리딩거']",6.72
2363,3385,프란치스코 교황 : 맨 오브 히스 워드,빔 벤더스,영화사 백두대간,2019-11-21,장편,기타,54,286887260,39247,"59,812,980","7,462",다큐멘터리,전체관람가,독립/예술영화,2019,11,가을,226678777,0,['<b>프란치스코</b>'],8.44
2364,3386,아이즈 온 미 : 더 무비,박재석,씨제이포디플렉스 ,2020-06-10,장편,한국,124,506274000,39228,"202,248,500","15,630",공연,전체관람가,일반영화,2020,6,여름,59523967,1,"['권은비', '미야와키 사쿠라', '강혜원', '최예나', '이채연', '김채원', '김민주', '야부키 나코', '혼다 히토미', '조유리', '안유진', '장원영']",9.34
2365,3387,꽃다발 같은 사랑을 했다,도이 노부히로,리틀빅픽쳐스,2021-07-14,장편,일본,198,371142810,39108,"197,457,340","20,858",멜로/로맨스,12세관람가,독립/예술영화,2021,7,여름,60531087,1,"['아리무라 카스미', '스다 마사키', '키요하라 카야', '호소다 카나타']",9.06
2366,3389,애프터 양,코고나다,영화특별시에스엠씨,2022-06-01,장편,미국,161,376714390,38968,"265,748,400","27,132",드라마,전체관람가,독립/예술영화,2022,6,여름,112805094,1,"['콜린 파렐', '조디 터너 스미스', '저스틴 H. 민']",8.21
2367,3391,탑 블레이드 더 무비,야스미 테츠오,롯데엔터테인먼트,2009-01-15,장편,일본,117,231309430,38862,"68,710,000","11,048",애니메이션,전체관람가,일반영화,2009,1,겨울,155398654,0,"['손정아', '이미자', '김영선', '쿠마이 모토코', '나가사와 나오', '타카노 우라라']",5.99
2368,3392,메기,이옥섭,엣나인필름,2019-09-26,장편,한국,155,328164828,38853,"224,012,708","25,033",미스터리,15세관람가,독립/예술영화,2019,9,가을,226678777,0,"['이주영', '문소리', '구교환', '천우희']",8.14
2369,3393,"고흐, 영원의 문에서",줄리언 슈나벨,팝엔터테인먼트,2019-12-26,장편,미국,68,316162730,38816,"194,833,310","22,416",드라마,12세관람가,독립/예술영화,2019,12,겨울,226678777,0,"['윌렘 대포', '루퍼트 프렌드', '오스카 아이삭', '매즈 미켈슨']",8.41
2370,3394,아이리시맨,마틴 스코세이지,판씨네마,2019-11-20,장편,미국,68,321184080,38739,"234,789,880","27,377",범죄,청소년관람불가,독립/예술영화,2019,11,가을,226678777,0,"['로버트 드 니로', '알 파치노', '조 페시']",8.73
2371,3395,동급생,나카무라 쇼코,박수엔터테인먼트,2016-05-19,장편,일본,100,280704500,38706,"125,103,000","17,010",애니메이션,15세관람가,독립/예술영화,2016,5,봄,217026182,0,"['노지마 켄지', '카미야 히로시', '이시카와 히데오']",9.26
2372,3399,끝과 시작,민규동,롯데엔터테인먼트,2013-04-04,장편,한국,185,272411000,38432,"99,712,000","13,958",멜로/로맨스,청소년관람불가,독립/예술영화,2013,4,봄,213351030,0,"['엄정화', '황정민', '김효진']",5.61
2373,3401,나의 그리스식 웨딩 2,커크 존스,이수C&E,2016-03-30,장편,미국,327,288215300,38305,"119,864,600","15,488",코미디,15세관람가,일반영화,2016,3,봄,217026182,0,"['니아 발다로스', '존 코베트', '엘레나 캠푸리스']",7.33
2374,3402,몬스터 파크,안드레스 코투리어,박수엔터테인먼트,2019-01-23,장편,영국,344,275767940,38262,"45,619,200","5,733",애니메이션,전체관람가,독립/예술영화,2019,1,겨울,226678777,0,"['릴리 콜린스', '토비 켑벨', '이안 맥쉐인']",7.33
2375,3405,트릭,이창열,스톰픽쳐스코리아,2016-07-13,장편,한국,390,297315300,38155,"81,827,800","10,355",스릴러,15세관람가,일반영화,2016,7,여름,217026182,0,"['이정진', '강예원', '김태훈']",5.67
2376,3406,신은 죽지 않았다,해롤드 크론크, 마운틴픽쳐스,2015-04-16,장편,미국,137,281738000,38149,"132,123,600","17,134",드라마,12세관람가,독립/예술영화,2015,4,봄,217299523,0,"['쉐인 하퍼', '케빈 소보', '트리샤 라파체', '코리 올리버', '하딜 싯투']",6.98
2377,3409,다만 악에서 구하소서 파이널컷,홍원찬,씨제이이엔엠,2020-10-28,장편,한국,475,326106570,37961,"105,237,250","12,255",액션,청소년관람불가,일반영화,2020,10,가을,59523967,1,"['황정민', '이정재', '박정민']",7.68
2378,3411,흑집사 -북 오브 더 아틀란틱-,아베 노리유키,박수엔터테인먼트,2017-04-13,장편,일본,94,285103000,37954,"109,963,000","14,294",애니메이션,15세관람가,일반영화,2017,4,봄,219876227,0,"['오노 다이스케', '사카모토 마아야']",9.17
2379,3412,4등,정지우,프레인글로벌,2016-04-13,장편,한국,213,282006700,37943,"135,412,300","17,625",드라마,15세관람가,독립/예술영화,2016,4,봄,217026182,0,"['박해준', '이항나', '유재상', '최무성']",8.55
2380,3413,쟈니 잉글리쉬2 : 네버다이,올리버 파커,유니버설픽쳐스인터내셔널 코리아,2011-11-02,장편,미국,139,269751500,37823,"84,343,000","11,160",코미디,전체관람가,일반영화,2011,11,가을,159724465,0,"['로완 앳킨슨', '질리언 앤더슨']",7.5
2381,3414,이별의 아침에 약속의 꽃을 장식하자,오카다 마리,미디어캐슬,2018-07-19,장편,일본,121,321863500,37764,"108,319,700","12,465",애니메이션,12세관람가,독립/예술영화,2018,7,여름,216385269,0,"['이리노 미유', '이와미 마나카', '카야노 아이']",8.99
2382,3415,타이밍,민경조,스톰픽쳐스코리아,2015-12-10,장편,한국,196,284085200,37711,"100,876,200","12,633",애니메이션,15세관람가,독립/예술영화,2015,12,겨울,217299523,0,['박지윤'],6.75
2383,3418,슈퍼노바 지구 탈출기,캘런 브런커,영화사 빅,2014-02-13,장편,미국,230,245845000,37547,"76,691,000","10,810",애니메이션,전체관람가,일반영화,2014,2,겨울,215068958,0,"['브렌든 프레이저', '제시카 알바', '사라 제시카 파커', '랍 코드리']",8.84
2384,3419,다시 태어나도 우리,문창용,엣나인필름,2017-09-27,장편,한국,118,291521943,37449,"199,073,143","24,398",다큐멘터리,전체관람가,독립/예술영화,2017,9,가을,219876227,0,"['파드마 앙뚜', '우르갼 릭젠']",9.37
2385,3420,정글번치: 최강 악당의 등장,다비드 알로,팝엔터테인먼트,2018-04-19,장편,프랑스,331,292593700,37343,"56,514,500","6,729",애니메이션,전체관람가,독립/예술영화,2018,4,봄,216385269,0,"['최원형', '김민진', '박재현', '김하영', '손윤상']",7.85
2386,3421,하이큐!! 승자와 패자,미츠나카 스스무,이수C&E,2016-12-28,장편,일본,103,264399000,37329,"85,233,000","11,281",애니메이션,12세관람가,일반영화,2016,12,겨울,217026182,0,"['무라세 아유무', '이시카와 카이토', '히노 사토시', '이리노 미유', '호소야 요시마사']",9.06
2387,3422,다키스트 아워,조 라이트,유니버설픽쳐스인터내셔널 코리아,2018-01-17,장편,영국,233,282157800,37300,"203,748,900","26,613",드라마,12세관람가,독립/예술영화,2018,1,겨울,216385269,0,"['릴리 제임스', '게리 올드만', '벤 멘델슨', '크리스틴 스콧 토마스', '스티븐 딜레인']",9.1
2388,3424,툴리,제이슨 라이트맨,리틀빅픽쳐스,2018-11-22,장편,기타,161,302483000,37241,"152,202,000","18,324",드라마,15세관람가,일반영화,2018,11,가을,216385269,0,"['샤를리즈 테론', '맥켄지 데이비스']",9.01
2389,3425,레미니센스,리사 조이,워너브러더스 코리아,2021-08-25,장편,미국,548,343858500,37227,"129,766,120","13,112",SF,12세관람가,일반영화,2021,8,여름,60531087,1,"['레베카 퍼거슨', '탠디 뉴튼', '휴 잭맨']",7.0
2390,3426,추억의 마니,요네바야시 히로마사,이수C&E,2015-03-19,장편,일본,242,284458700,37182,"128,028,100","15,878",애니메이션,전체관람가,독립/예술영화,2015,3,봄,217299523,0,"['타카츠키 사라', '아리무라 카스미']",8.97
2391,3427,사이드 이펙트,스티븐 소더버그,롯데엔터테인먼트,2013-07-11,장편,미국,172,258658000,37134,"107,991,000","15,206",스릴러,청소년관람불가,일반영화,2013,7,여름,213351030,0,"['채닝 테이텀', '주드 로', '캐서린 제타 존스', '루니 마라']",7.6
2392,3428,폭풍우 치는 밤에: 비밀 친구,아미노 테츠로,마인스 엔터테인먼트,2013-05-01,장편,일본,231,241928500,37112,"53,368,500","7,751",애니메이션,전체관람가,일반영화,2013,5,봄,213351030,0,"['요시노 히로유키', '쿠기미야 리에', '호리에 유이']",7.84
2393,3431,야구소녀,최윤태,싸이더스,2020-06-18,장편,한국,264,316405720,36986,"177,574,260","19,840",드라마,12세관람가,독립/예술영화,2020,6,여름,59523967,1,"['이주영', '이준혁']",8.13
2394,3432,애프터: 그 후,로저 컴블,판씨네마,2020-10-07,장편,미국,420,304956040,36962,"102,372,690","12,502",멜로/로맨스,15세관람가,일반영화,2020,10,가을,59523967,1,"['히어로 파인즈 티핀', '조세핀 랭포드', '딜란 스프로즈']",8.0
2395,3434,에코 플래닛 3D : 지구 구출 특급 대작전,콤핀 켐군니르드,인벤트스톤,2013-10-09,장편,기타,183,231294000,36811,"55,041,000","8,456",애니메이션,전체관람가,독립/예술영화,2013,10,가을,213351030,0,"['아티피치 추티와칸존차이', '노판 찬타라손']",9.32
2396,3435,파가니니: 악마의 바이올리니스트,버나드 로즈,씨너스엔터테인먼트,2014-04-23,장편,독일,100,270820700,36808,"150,464,500","20,058",드라마,15세관람가,독립/예술영화,2014,4,봄,215068958,0,"['데이비드 가렛', '자레드 해리스', '조엘리 리차드슨', '크리스티안 맥케이', '베로니카 페레스', '헬무트 베르거', '안드레아 덱', '올리비아 다보']",8.2
2397,3436,백프로,김명균,마인스 엔터테인먼트,2014-04-03,장편,한국,236,275138600,36792,"85,867,400","10,664",코미디,15세관람가,일반영화,2014,4,봄,215068958,0,"['윤시윤', '여진구', '천호진', '이경영', '박상면', '이원종']",5.35
2398,3437,반딧불이 딘딘,등위봉,박수엔터테인먼트,2018-02-22,장편,중국,303,259903900,36737,"30,153,300","4,068",애니메이션,전체관람가,독립/예술영화,2018,2,겨울,216385269,0,"['방지원', '조연우', '신정훈', '박상우', '송영인']",7.85
2399,3439,극장판 썬더일레븐 GO VS 골판지 전사 W,미야오 요시카즈,씨제이이엔엠,2013-06-05,장편,일본,99,240929500,36492,"51,073,500","7,400",애니메이션,전체관람가,일반영화,2013,6,여름,213351030,0,"['테라사키 유카', '시모노 히로']",8.44
2400,3440,스노든,올리버 스톤,리틀빅픽쳐스,2017-02-09,장편,프랑스,278,295958562,36485,"140,562,462","16,913",스릴러,15세관람가,독립/예술영화,2017,2,겨울,219876227,0,"['조셉 고든 레빗', '쉐일린 우들리']",8.7
2401,3441,가필드 펫 포스 3D,마크 A.Z. 디페,화앤담이엔티,2011-01-27,장편,미국,69,385817000,36420,"104,405,000","9,651",애니메이션,전체관람가,일반영화,2011,1,겨울,159724465,0,['프랭크 웰커'],6.36
2402,3442,반교: 디텐션,존 쉬,팝엔터테인먼트,2020-08-13,장편,기타,128,326377250,36405,"113,302,160","12,886",공포(호러),15세관람가,독립/예술영화,2020,8,여름,59523967,1,"['왕정', '부맹백', '증경화']",7.86
2403,3443,다크 하우스,대런 린 보우즈만,스톰픽쳐스코리아,2017-06-22,장편,미국,278,295604100,36350,"84,423,800","9,959",공포(호러),청소년관람불가,독립/예술영화,2017,6,여름,219876227,0,"['저스틴 스펜서', '브리트니 크라거우드']",9.0
2404,3444,민스미트 작전,존 매든,스튜디오 산타클로스엔터테인먼트,2022-05-11,장편,미국,459,339811980,36313,"146,490,140","16,176",드라마,12세관람가,일반영화,2022,5,봄,112805094,1,"['콜린 퍼스', '매튜 맥퍼딘', '켈리 맥도날드']",7.22
2405,3445,벅스 프렌즈,딩 스,스톰픽쳐스코리아,2018-06-06,장편,중국,262,278391600,36308,"50,122,200","6,065",애니메이션,전체관람가,독립/예술영화,2018,6,여름,216385269,0,"['김소희', '윤세웅', '석승훈']",8.02
2406,3447,건파우더 밀크셰이크,나봇 파푸샤도,씨제이이엔엠,2021-09-08,장편,프랑스,542,315397350,36265,"118,437,900","14,632",액션,청소년관람불가,일반영화,2021,9,가을,60531087,1,"['카렌 길런', '레나 헤디', '안젤라 바셋', '양자경', '칼라 구기노', '폴 지아마티']",6.58
2407,3448,콜 오브 와일드,크리스 샌더스,월트디즈니스튜디오스코리아,2020-05-14,장편,미국,505,306118500,36245,"92,427,680","10,807",어드벤처,12세관람가,일반영화,2020,5,봄,59523967,1,['해리슨 포드'],8.85
2408,3449,어나더 라운드,토마스 빈터베르그,엣나인필름,2022-01-19,장편,기타,175,335050390,36126,"229,012,370","24,357",코미디,15세관람가,독립/예술영화,2022,1,겨울,112805094,1,"['매즈 미켈슨', '토머스 보 라센', '라르스 란데']",8.36
2409,3450,더 스토리: 세상에 숨겨진 사랑,리 스턴탈,에스비에스콘텐츠허브,2012-12-06,장편,미국,103,261313500,36068,"164,054,500","22,287",드라마,15세관람가,독립/예술영화,2012,12,겨울,194890587,0,"['브래들리 쿠퍼', '제레미 아이언스', '올리비아 와일드', '조 샐다나', '데니스 퀘이드']",8.02
2410,3451,령 : 저주받은 사진,아사토 마리,스톰픽쳐스코리아,2015-06-04,장편,일본,253,273761253,35984,"46,413,753","5,797",공포(호러),15세관람가,일반영화,2015,6,여름,217299523,0,"['나카죠 아야미', '모리카와 아오이', '고지마 후지코', '미야마 카렌', '야마야 카스미']",5.11
2411,3455,드래곤볼 슈퍼: 브로리,나가미네 타츠야,이수C&E,2019-02-14,장편,일본,202,305497430,35869,"118,464,760","13,226",애니메이션,전체관람가,일반영화,2019,2,겨울,226678777,0,"['노자와 마사코', '호리카와 료', '나카오 류세이', '시마다 빈']",9.12
2412,3456,에스엠타운 더 스테이지,배성상, 디에스이이디,2015-08-13,장편,한국,65,284650500,35857,"178,037,700","21,777",다큐멘터리,전체관람가,일반영화,2015,8,여름,217299523,0,"['강타', '보아', '동방신기', '슈퍼주니어', '소녀시대', '샤이니', '에프엑스', 'EXO', '레드벨벳', 'SM ROOKIES', '슈퍼주니어-m']",8.13
