순번,영화명,네이버URL,이미지URL,연도,감독,출연,평점
277,룸,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174259,https://ssl.pstatic.net/imgmovie/mdi/mit110/1742/174259_P07_191438.jpg,2018,['최익환'],"['김진수', '장혁진', '신은정', '이석준', '주민진']",6.83
278,엑스 마키나,https://movie.naver.com/movie/bi/mi/basic.nhn?code=118361,https://ssl.pstatic.net/imgmovie/mdi/mit110/1183/118361_P01_105140.jpg,2015,['알렉스 가랜드'],"['도널 글리슨', '알리시아 비칸데르', '오스카 아이삭']",7.63
280,아더 우먼,https://movie.naver.com/movie/bi/mi/basic.nhn?code=103765,https://ssl.pstatic.net/imgmovie/mdi/mit110/1037/103765_P16_103630.jpg,2014,['닉 카사베츠'],"['니콜라이 코스터-왈도', '레슬리 만', '카메론 디아즈', '케이트 업튼', '돈 존슨']",7.37
282,엽기적인 그녀 2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=128273,https://ssl.pstatic.net/imgmovie/mdi/mit110/1282/128273_P08_165053.jpg,2016,['조근식'],"['차태현', '빅토리아']",2.79
283,오두막,https://movie.naver.com/movie/bi/mi/basic.nhn?code=125447,https://ssl.pstatic.net/imgmovie/mdi/mit110/1254/125447_P13_105605.jpg,2016,['스튜어트 하젤딘'],"['옥타비아 스펜서', '샘 워싱턴', '라다 미첼']",8.61
284,외톨이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=44475,https://ssl.pstatic.net/imgmovie/mdi/mit110/0444/D4475-01.jpg,2008,['박재식'],"['정유석', '고은아', '채민서']",5.03
285,베니싱,https://movie.naver.com/movie/bi/mi/basic.nhn?code=58541,https://ssl.pstatic.net/imgmovie/mdi/mit110/0585/58541_P05_161013.jpg,2010,['브래드 앤더슨'],"['헤이든 크리스텐슨', '탠디 뉴튼', '존 레귀자모']",5.94
286,위자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=123284,https://ssl.pstatic.net/imgmovie/mdi/mit110/1232/123284_P29_103323.jpg,2014,['스틸즈 화이트'],"['올리비아 쿡', '아나 코토', '다렌 카가소프', '린 샤예']",5.64
287,카운트다운,https://movie.naver.com/movie/bi/mi/basic.nhn?code=190377,https://ssl.pstatic.net/imgmovie/mdi/mit110/1903/190377_P05_161403.jpg,2019,['저스틴 덱'],"['엘리자베스 라일', '피터 파시넬리', '탈리타 베이트먼', '조던 캘러웨이']",6.77
288,더 클럽,https://movie.naver.com/movie/bi/mi/basic.nhn?code=64999,https://ssl.pstatic.net/imgmovie/mdi/mit110/0649/64999_P28_175700.jpg,2008,['마셀 랭겐거'],"['휴 잭맨', '이완 맥그리거', '미셸 윌리엄스']",6.17
289,로망,https://movie.naver.com/movie/bi/mi/basic.nhn?code=182348,https://ssl.pstatic.net/imgmovie/mdi/mit110/1823/182348_P02_174720.jpg,2019,['이창근'],"['이순재', '정영숙', '조한철', '배해선', '이예원']",9.34
290,집결호,https://movie.naver.com/movie/bi/mi/basic.nhn?code=63918,https://ssl.pstatic.net/imgmovie/mdi/mit110/0639/63918_P28_104416.jpg,2007,['펑 샤오강'],['장한위'],6.94
291,화이트 고릴라,https://movie.naver.com/movie/bi/mi/basic.nhn?code=110953,https://ssl.pstatic.net/imgmovie/mdi/mit110/1109/110953_P11_141936.jpg,2011,['안드레스 G. 슈에'],"['카이 스트로인크', '누리아 트리폴']",8.07
292,청원,https://movie.naver.com/movie/bi/mi/basic.nhn?code=80774,https://ssl.pstatic.net/imgmovie/mdi/mit110/0807/80774_P22_165512.jpg,2010,['산제이 릴라 반살리'],"['리틱 로샨', '아이쉬와라 라이']",8.87
293,더 서클,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143099,https://ssl.pstatic.net/imgmovie/mdi/mit110/1430/143099_P13_110545.jpg,2017,['제임스 폰솔트'],"['엠마 왓슨', '톰 행크스']",6.91
294,정글히어로,https://movie.naver.com/movie/bi/mi/basic.nhn?code=128202,https://ssl.pstatic.net/imgmovie/mdi/mit110/1282/128202_P06_110558.jpg,2014,"['박태동', '마우리시오 드 라 오르타']","['양세나', '심규혁', '김현지', '조성목', '남도형', '안장혁']",7.76
295,트랩,https://movie.naver.com/movie/bi/mi/basic.nhn?code=63739,https://ssl.pstatic.net/imgmovie/mdi/mit110/0637/F3739-00.jpg,2007,['유위강'],"['리차드 기어', '클레어 데인즈']",5.48
296,썸머 솔스티스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=50270,https://ssl.pstatic.net/imgmovie/mdi/mit110/0502/E0270-00.jpg,2008,['다니엘 미릭'],"['엘리자베스 하노이스', '숀 애쉬모어']",5.85
297,어카운턴트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=134859,https://ssl.pstatic.net/imgmovie/mdi/mit110/1348/134859_P02_181619.jpg,2016,['게빈 오코너'],"['안나 켄드릭', '벤 애플렉', 'J.K. 시몬스', '존 번탈']",8.36
298,브라더스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=69866,https://ssl.pstatic.net/imgmovie/mdi/mit110/0698/69866_P13_103415.jpg,2009,['짐 쉐리단'],"['토비 맥과이어', '제이크 질렌할', '나탈리 포트만']",8.28
299,번개맨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=139699,https://ssl.pstatic.net/imgmovie/mdi/mit110/1396/139699_P02_132348.jpg,2015,['조근현'],"['정현진', '루나']",6.23
300,주노,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65967,https://ssl.pstatic.net/imgmovie/mdi/mit110/0659/F5967-00.jpg,2007,['제이슨 라이트맨'],"['엘리엇 페이지', '마이클 세라', '제니퍼 가너', '제이슨 베이트먼', '앨리슨 제니', 'J.K. 시몬스', '올리비아 썰비']",7.96
301,이퀄스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=127361,https://ssl.pstatic.net/imgmovie/mdi/mit110/1273/127361_P10_155533.jpg,2015,['드레이크 도리머스'],"['크리스틴 스튜어트', '니콜라스 홀트']",8.31
302,스티브 잡스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=130757,https://ssl.pstatic.net/imgmovie/mdi/mit110/1307/130757_P34_100200.jpg,2015,['대니 보일'],"['마이클 패스벤더', '케이트 윈슬렛', '세스 로건']",7.49
303,동키호테,https://movie.naver.com/movie/bi/mi/basic.nhn?code=48689,https://ssl.pstatic.net/imgmovie/mdi/mit110/0486/48689_P35_142435.jpg,2007,['호세 포조'],"['앤드류 부엔푸엔테', '데이빗 페르난데즈', '호세 루이스 길']",5.92
304,닥터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=70007,https://ssl.pstatic.net/imgmovie/mdi/mit110/0700/70007_P35_134036.jpg,2012,['김성홍'],"['김창완', '배소은', '박건우']",5.70
305,리미트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=193324,https://ssl.pstatic.net/imgmovie/mdi/mit110/1933/193324_P103_140331.jpg,2022,['이승준'],"['이정현', '문정희', '진서연', '박명훈', '최덕문', '박경혜']",4.63
306,당신이 잠든 사이에,https://movie.naver.com/movie/bi/mi/basic.nhn?code=68705,https://ssl.pstatic.net/imgmovie/mdi/mit110/0687/F8705-01.jpg,2008,['김정민'],"['예지원', '탁재훈']",6.07
307,올 더 머니,https://movie.naver.com/movie/bi/mi/basic.nhn?code=163842,https://ssl.pstatic.net/imgmovie/mdi/mit110/1638/163842_P13_110714.jpg,2017,['리들리 스콧'],"['마크 월버그', '미셸 윌리엄스', '크리스토퍼 플러머']",7.98
308,여곡성,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171750,https://ssl.pstatic.net/imgmovie/mdi/mit110/1717/171750_P05_173050.jpg,2018,['유영선'],"['서영희', '손나은', '이태리', '박민지']",4.08
309,주문진,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51442,https://ssl.pstatic.net/imgmovie/mdi/mit110/0514/51442_P08_151405.jpg,2010,['하명중'],"['황보라', '김기범']",6.93
310,올레,https://movie.naver.com/movie/bi/mi/basic.nhn?code=140730,https://ssl.pstatic.net/imgmovie/mdi/mit110/1407/140730_P01_100956.jpg,2016,['채두병'],"['신하균', '박희순', '오만석', '유다인']",7.43
311,더 바디,https://movie.naver.com/movie/bi/mi/basic.nhn?code=99488,https://ssl.pstatic.net/imgmovie/mdi/mit110/0994/99488_P17_132825.jpg,2012,['오리올 파울로'],"['벨렌 루에다', '오라 가리도', '휴고 실바', '호세 코로나도']",7.94
312,라스트 스탠드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=78780,https://ssl.pstatic.net/imgmovie/mdi/mit110/0787/78780_P30_143839.jpg,2013,['김지운'],"['아놀드 슈왈제네거', '포레스트 휘태커', '조니 녹스빌', '로드리고 산토로', '제이미 알렉산더']",7.81
313,선생님의 일기,https://movie.naver.com/movie/bi/mi/basic.nhn?code=130117,https://ssl.pstatic.net/imgmovie/mdi/mit110/1301/130117_P25_150140.jpg,2014,['니티왓 다라톤'],"['레일라 분야삭', '비 스크릿 위셋케우 ']",8.90
314,골든 슬럼버,https://movie.naver.com/movie/bi/mi/basic.nhn?code=69945,https://ssl.pstatic.net/imgmovie/mdi/mit110/0699/69945_P05_102203.jpg,2010,['나카무라 요시히로'],"['사카이 마사토', '다케우치 유코']",7.37
315,천녀유혼,https://movie.naver.com/movie/bi/mi/basic.nhn?code=76459,https://ssl.pstatic.net/imgmovie/mdi/mit110/0764/76459_P04_114223.jpg,2011,['엽위신'],"['고천락', '유역비', '여소군']",6.48
316,레지던트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74295,https://ssl.pstatic.net/imgmovie/mdi/mit110/0742/74295_P18_150504.jpg,2011,['안티 조키넨'],"['힐러리 스웽크', '제프리 딘 모건', '크리스토퍼 리']",6.93
317,다크 플레이스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=114260,https://ssl.pstatic.net/imgmovie/mdi/mit110/1142/114260_P19_142922.jpg,2015,['질스 파겟 브레너'],"['샤를리즈 테론', '니콜라스 홀트', '클로이 모레츠', '드리아 드 마테오']",7.69
318,패트리어트 데이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=149731,https://ssl.pstatic.net/imgmovie/mdi/mit110/1497/149731_P10_111512.jpg,2016,['피터 버그'],['마크 월버그'],8.78
319,더 플랫폼,https://movie.naver.com/movie/bi/mi/basic.nhn?code=188790,https://ssl.pstatic.net/imgmovie/mdi/mit110/1887/188790_P12_111150.jpg,2019,['가더 가츠테루-우루샤'],['이반 마사구에'],7.14
320,여대생 기숙사,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53367,https://ssl.pstatic.net/imgmovie/mdi/mit110/0533/53367_P44_100701.jpg,2009,['스튜어트 헨들러'],"['브리아나 에비건', '레아 파이피스', '루머 윌리스', '제이미 정']",5.66
321,블리츠,https://movie.naver.com/movie/bi/mi/basic.nhn?code=71771,https://ssl.pstatic.net/imgmovie/mdi/mit110/0717/71771_P02_104855.jpg,2011,['엘리어트 레스터'],"['제이슨 스타뎀', '패디 콘시딘', '에이단 길렌']",6.94
322,더 크리스마스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168478,https://ssl.pstatic.net/imgmovie/mdi/mit110/1684/168478_P14_174950.jpg,2017,['티모시 렉카트'],"['제커리 레비', '키건 마이클 키', '지나 로드리게즈', '스티븐 연', '켈리 클락슨', '패트리샤 히튼']",9.13
323,돌이킬 수 없는,https://movie.naver.com/movie/bi/mi/basic.nhn?code=75390,https://ssl.pstatic.net/imgmovie/mdi/mit110/0753/75390_P07_180016.jpg,2010,['박수영'],"['이정진', '김태우', '정인기', '김창숙', '임성언']",7.45
324,"사랑한다, 사랑하지 않는다",https://movie.naver.com/movie/bi/mi/basic.nhn?code=82480,https://ssl.pstatic.net/imgmovie/mdi/mit110/0824/82480_P04_112315.jpg,2011,['이윤기'],"['임수정', '현빈']",5.82
325,패터슨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=144975,https://ssl.pstatic.net/imgmovie/mdi/mit110/1449/144975_P17_102531.jpg,2016,['짐 자무쉬'],"['아담 드라이버', '골쉬프테 파라하니']",8.29
326,데몰리션,https://movie.naver.com/movie/bi/mi/basic.nhn?code=133424,https://ssl.pstatic.net/imgmovie/mdi/mit110/1334/133424_P14_132012.jpg,2015,['장 마크 발레'],"['제이크 질렌할', '나오미 왓츠', '크리스 쿠퍼', '헤더 린드']",8.53
327,베리드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74093,https://ssl.pstatic.net/imgmovie/mdi/mit110/0740/74093_P07_152621.jpg,2010,['로드리고 코르테스'],['라이언 레이놀즈'],7.51
328,레오나르도 다 빈치,https://movie.naver.com/movie/bi/mi/basic.nhn?code=173004,https://ssl.pstatic.net/imgmovie/mdi/mit110/1730/173004_P12_113829.jpg,2018,['세르지오 맨피오'],['김명준'],7.92
329,사랑보다 황금,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65563,https://ssl.pstatic.net/imgmovie/mdi/mit110/0655/F5563-01.jpg,2008,['앤디 테넌트'],"['케이트 허드슨', '매튜 맥커너히', '도날드 서덜랜드', '이완 브렘너', '알렉시스 지에나', '케빈 하트']",6.52
330,몬스터 하우스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164160,https://ssl.pstatic.net/imgmovie/mdi/mit110/1641/164160_P00_101611.jpg,2017,['피터 레페니오티스'],"['베키 지', '조쉬 펙', '올리비아 홀트']",8.06
332,대무가,https://movie.naver.com/movie/bi/mi/basic.nhn?code=187338,https://ssl.pstatic.net/imgmovie/mdi/mit110/1873/187338_P32_111014.jpg,2022,['이한종'],"['박성웅', '양현민', '류경수', '서지유', '정경호']",6.17
333,경주,https://movie.naver.com/movie/bi/mi/basic.nhn?code=113361,https://ssl.pstatic.net/imgmovie/mdi/mit110/1133/113361_P13_145533.jpg,2013,['장률'],"['박해일', '신민아', '윤진서', '김태훈']",8.98
334,언피니시드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=73117,https://ssl.pstatic.net/imgmovie/mdi/mit110/0731/73117_P11_185938.jpg,2010,['존 매든'],"['샘 워싱턴', '시아란 힌즈', '헬렌 미렌', '제시카 차스테인']",7.23
335,위아영,https://movie.naver.com/movie/bi/mi/basic.nhn?code=113230,https://ssl.pstatic.net/imgmovie/mdi/mit110/1132/113230_P23_115047.jpg,2014,['노아 바움백'],"['벤 스틸러', '나오미 왓츠', '아만다 사이프리드', '아담 드라이버', '찰스 그로딘']",7.37
336,뉴 뮤턴트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164299,https://ssl.pstatic.net/imgmovie/mdi/mit110/1642/164299_P10_111319.jpg,2020,['조쉬 분'],"['안야 테일러 조이', '메이지 윌리암스', '찰리 히튼', '헨리 자가', '블루 헌트', '앨리스 브라가']",5.87
337,닥터 슬립,https://movie.naver.com/movie/bi/mi/basic.nhn?code=185912,https://ssl.pstatic.net/imgmovie/mdi/mit110/1859/185912_P01_113117.jpg,2019,['마이크 플래너건'],"['이완 맥그리거', '레베카 퍼거슨', '카일리 커란']",8.39
338,에반게리온: Q,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87565,https://ssl.pstatic.net/imgmovie/mdi/mit110/0875/87565_P01_102942.jpg,2012,['안노 히데아키'],"['오가타 메구미', '하야시바라 메구미', '미야무라 유코']",6.90
340,극장판 바이올렛 에버가든,https://movie.naver.com/movie/bi/mi/basic.nhn?code=196843,https://ssl.pstatic.net/imgmovie/mdi/mit110/1968/196843_P08_111016.jpg,2020,['이시다테 타이치'],"['이시카와 유이', '나미카와 다이스케']",9.50
341,휴고,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74820,https://ssl.pstatic.net/imgmovie/mdi/mit110/0748/74820_P42_141251.jpg,2011,['마틴 스코세이지'],"['클로이 모레츠', '에이사 버터필드']",7.76
342,바운티 헌터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=70229,https://ssl.pstatic.net/imgmovie/mdi/mit110/0702/70229_P21_154329.jpg,2010,['앤디 테넌트'],"['제니퍼 애니스톤', '제라드 버틀러']",6.58
343,두 남자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154366,https://ssl.pstatic.net/imgmovie/mdi/mit110/1543/154366_P60_160712.jpg,2016,['이성태'],"['마동석', '최민호']",5.83
344,사탄의 인형,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183820,https://ssl.pstatic.net/imgmovie/mdi/mit110/1838/183820_P08_141424.jpg,2019,['라스 클리브버그'],"['마크 해밀', '오브리 플라자', '가브리엘 베이트먼']",6.70
345,티켓 투 파라다이스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=213360,https://ssl.pstatic.net/imgmovie/mdi/mit110/2133/213360_P01_182924.jpg,2022,['올 파커'],"['줄리아 로버츠', '조지 클루니', '케이틀린 디버', '막심 부티에', '루카스 브라보']",7.96
346,더 레슬러,https://movie.naver.com/movie/bi/mi/basic.nhn?code=50583,https://ssl.pstatic.net/imgmovie/mdi/mit110/0505/E0583-00.jpg,2008,['대런 아로노프스키'],"['미키 루크', '마리사 토메이', '에반 레이첼 우드']",8.70
347,고 녀석 맛나겠다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=79749,https://ssl.pstatic.net/imgmovie/mdi/mit110/0797/79749_P02_140512.jpg,2010,['후지모리 마사야'],"['야마구치 캇페이', '카토 세이시로']",9.23
348,트럼보,https://movie.naver.com/movie/bi/mi/basic.nhn?code=130983,https://ssl.pstatic.net/imgmovie/mdi/mit110/1309/130983_P34_161939.jpg,2015,['제이 로치'],"['엘르 패닝', '브라이언 크랜스톤', '다이안 레인', '헬렌 미렌', '루이스 C.K.']",8.84
349,파더 앤 도터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=123275,https://ssl.pstatic.net/imgmovie/mdi/mit110/1232/123275_P13_142400.jpg,2015,['가브리엘 무치노'],"['아만다 사이프리드', '아론 폴', '러셀 크로우']",8.23
350,소공녀,https://movie.naver.com/movie/bi/mi/basic.nhn?code=159311,https://ssl.pstatic.net/imgmovie/mdi/mit110/1593/159311_P35_104354.jpg,2017,['전고운'],"['이솜', '안재홍']",8.80
351,애프터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181694,https://ssl.pstatic.net/imgmovie/mdi/mit110/1816/181694_P12_100024.jpg,2019,['제니 게이지'],"['조세핀 랭포드', '히어로 파인즈 티핀']",7.26
352,순종,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154347,https://ssl.pstatic.net/imgmovie/mdi/mit110/1543/154347_P26_103008.jpg,2016,"['김동민', '이주훈']","['김영화', '김은혜', '한성국', '최강희', '최수종']",9.06
353,더 랍스터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=120793,https://ssl.pstatic.net/imgmovie/mdi/mit110/1207/120793_P48_154023.jpg,2015,['요르고스 란티모스'],"['레이첼 와이즈', '콜린 파렐', '레아 세이두']",7.90
354,웃는 남자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=97737,https://ssl.pstatic.net/imgmovie/mdi/mit110/0977/97737_P18_120358.jpg,2012,['장 피에르 아메리스'],"['제라르 드빠르디유', '마크 앙드레 그롱당', '크리스타 테렛', '엠마누엘 자이그너']",8.12
355,사과,https://movie.naver.com/movie/bi/mi/basic.nhn?code=76192,https://ssl.pstatic.net/imgmovie/mdi/mit110/0761/76192_P03_174709.jpg,2010,['정철'],"['김소숙', '오민석', '하덕성', '박지연']",6.50
355,사과,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38247,https://ssl.pstatic.net/imgmovie/mdi/mit110/0382/C8247-01.jpg,2005,['강이관'],"['문소리', '김태우', '이선균', '주진모', '강래연']",7.92
357,듀 데이트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=72242,https://ssl.pstatic.net/imgmovie/mdi/mit110/0722/72242_P03_165415.jpg,2010,['토드 필립스'],"['로버트 다우니 주니어', '자흐 갈리피아나키스', '미셸 모나한', '제이미 폭스', '줄리엣 루이스', '대니 맥브라이드']",7.19
358,마미,https://movie.naver.com/movie/bi/mi/basic.nhn?code=124225,https://ssl.pstatic.net/imgmovie/mdi/mit110/1242/124225_P23_103754.jpg,2014,['자비에 돌란'],"['앤 도벌', '안토니 올리버 피론', '수잔 클레망']",8.71
359,다이애나,https://movie.naver.com/movie/bi/mi/basic.nhn?code=93008,https://ssl.pstatic.net/imgmovie/mdi/mit110/0930/93008_P64_112434.jpg,2013,['올리버 히르비겔'],['나오미 왓츠'],7.43
360,더 룸,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183994,https://ssl.pstatic.net/imgmovie/mdi/mit110/1839/183994_P19_111920.jpg,2019,['크리스티안 볼크만'],"['올가 쿠릴렌코', '케빈 얀센스']",7.62
362,헌터 킬러,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92125,https://ssl.pstatic.net/imgmovie/mdi/mit110/0921/92125_P25_101109.jpg,2018,['도노반 마시'],"['제라드 버틀러', '게리 올드만']",9.39
363,마이 스파이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=190721,https://ssl.pstatic.net/imgmovie/mdi/mit110/1907/190721_P06_104352.jpg,2020,['피터 시걸'],"['데이브 바티스타', '클로에 콜맨']",7.57
364,우리집,https://movie.naver.com/movie/bi/mi/basic.nhn?code=185450,https://ssl.pstatic.net/imgmovie/mdi/mit110/1854/185450_P17_140740.jpg,2019,['윤가은'],"['김나연', '김시아', '주예림']",8.70
365,더 보이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137341,https://ssl.pstatic.net/imgmovie/mdi/mit110/1373/137341_P25_145520.jpg,2016,['윌리엄 브렌트 벨'],"['로렌 코핸', '루퍼트 에반스']",7.44
366,그물,https://movie.naver.com/movie/bi/mi/basic.nhn?code=149174,https://ssl.pstatic.net/imgmovie/mdi/mit110/1491/149174_P02_181506.jpg,2016,['김기덕'],"['류승범', '이원근', '김영민', '최귀화', '손민석', '박지일']",7.50
367,드레스메이커,https://movie.naver.com/movie/bi/mi/basic.nhn?code=114237,https://ssl.pstatic.net/imgmovie/mdi/mit110/1142/114237_P04_104458.jpg,2015,['조셀린 무어하우스'],"['케이트 윈슬렛', '주디 데이비스', '리암 헴스워스']",8.12
368,위시 어폰,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154262,https://ssl.pstatic.net/imgmovie/mdi/mit110/1542/154262_P11_151514.jpg,2017,['존 R. 레오네티'],"['쉐릴린 펜', '조이 킹', '엘리자베스 롬', '라이언 필립', '이기홍']",7.13
369,대지진,https://movie.naver.com/movie/bi/mi/basic.nhn?code=76695,https://ssl.pstatic.net/imgmovie/mdi/mit110/0766/76695_P32_104559.jpg,2010,['펑 샤오강'],"['쉬판', '장국강', '장징추', '왕즈원', '진도명', '천진', '리천', '루이']",7.91
370,최면,https://movie.naver.com/movie/bi/mi/basic.nhn?code=202526,https://ssl.pstatic.net/imgmovie/mdi/mit110/2025/202526_P18_114621.jpg,2021,['최재훈'],"['이다윗', '조현', '김도훈', '남민우', '김남우']",4.84
371,헤이와이어,https://movie.naver.com/movie/bi/mi/basic.nhn?code=82830,https://ssl.pstatic.net/imgmovie/mdi/mit110/0828/82830_P67_120044.jpg,2011,['스티븐 소더버그'],"['이완 맥그리거', '지나 카라노', '마이클 패스벤더', '채닝 테이텀', '마이클 더글라스']",6.75
372,왓칭,https://movie.naver.com/movie/bi/mi/basic.nhn?code=173667,https://ssl.pstatic.net/imgmovie/mdi/mit110/1736/173667_P27_101947.jpg,2019,['김성기'],"['강예원', '이학주']",5.14
374,사일런스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179973,https://ssl.pstatic.net/imgmovie/mdi/mit110/1799/179973_P08_102347.jpg,2019,['존 R. 레오네티'],"['키에넌 시프카', '스탠리 투치']",5.39
375,산상수훈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164335,https://ssl.pstatic.net/imgmovie/mdi/mit110/1643/164335_P26_113207.jpg,2017,['유영의'],['백서빈'],6.28
376,개구리왕국,https://movie.naver.com/movie/bi/mi/basic.nhn?code=133631,https://ssl.pstatic.net/imgmovie/mdi/mit110/1336/133631_P00_103012.jpg,2013,['넬슨 신'],"['벨라 손', '카메론 달라스', '롭 슈나이더', '드레이크 벨', '키스 데이빗', '그레그 설킨', '달라스 로바토', '릴 로메오', '브랜든 허드슨', '사바나 허드슨', '나단 바냇', '탈론 리드', '마이클 심카']",7.50
377,베스트 엑조틱 메리골드 호텔,https://movie.naver.com/movie/bi/mi/basic.nhn?code=86134,https://ssl.pstatic.net/imgmovie/mdi/mit110/0861/86134_P04_184638.jpg,2012,['존 매든'],"['주디 덴치', '빌 나이', '톰 윌킨슨', '매기 스미스', '셀리아 아임리', '데브 파텔']",8.08
378,인 디 에어,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53307,https://ssl.pstatic.net/imgmovie/mdi/mit110/0533/53307_P22_170804.jpg,2009,['제이슨 라이트맨'],"['조지 클루니', '베라 파미가', '안나 켄드릭']",8.42
379,디센던트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=81834,https://ssl.pstatic.net/imgmovie/mdi/mit110/0818/81834_P00_134315.jpg,2011,['알렉산더 페인'],"['조지 클루니', '주디 그리어']",8.19
380,블랙 가스펠,https://movie.naver.com/movie/bi/mi/basic.nhn?code=112666,https://ssl.pstatic.net/imgmovie/mdi/mit110/1126/112666_P01_143428.jpg,2013,['히즈엠티 미니스트리'],"['양동근', '정준', '김유미', '헤리티지']",8.49
382,머니백,https://movie.naver.com/movie/bi/mi/basic.nhn?code=151241,https://ssl.pstatic.net/imgmovie/mdi/mit110/1512/151241_P60_115713.jpg,2017,['허준형'],"['김무열', '박희순', '이경영', '전광렬', '임원희', '오정세', '김민교']",6.02
383,폭풍전야,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52229,https://ssl.pstatic.net/imgmovie/mdi/mit110/0522/52229_P05_202619.jpg,2010,['조창호'],"['김남길', '황우슬혜']",6.73
384,프랭크,https://movie.naver.com/movie/bi/mi/basic.nhn?code=102958,https://ssl.pstatic.net/imgmovie/mdi/mit110/1029/102958_P29_112422.jpg,2014,['레니 에이브러햄슨'],"['마이클 패스벤더', '매기 질렌할', '도널 글리슨']",7.96
385,호프 스프링즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92133,https://ssl.pstatic.net/imgmovie/mdi/mit110/0921/92133_P31_102624.jpg,2012,['데이빗 프랭클'],"['메릴 스트립', '토미 리 존스', '스티브 카렐']",8.56
386,캔디맨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=190725,https://ssl.pstatic.net/imgmovie/mdi/mit110/1907/190725_P01_115606.jpg,2021,['니아 다코스타'],"['야히아 압둘 마틴 2세', '테요나 패리스']",5.55
387,더 비지트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=129086,https://ssl.pstatic.net/imgmovie/mdi/mit110/1290/129086_P03_103407.jpg,2015,['M. 나이트 샤말란'],"['에드 옥슨볼드', '올리비아 더용']",7.18
388,너의 췌장을 먹고 싶어,https://movie.naver.com/movie/bi/mi/basic.nhn?code=175318,https://ssl.pstatic.net/imgmovie/mdi/mit110/1753/175318_P15_105507.jpg,2018,['우시지마 신이치로'],"['타카스기 마히로', '린']",8.39
389,꼬마영웅 경찰차 프로디,https://movie.naver.com/movie/bi/mi/basic.nhn?code=79283,https://ssl.pstatic.net/imgmovie/mdi/mit110/0792/79283_P10_142419.jpg,2009,['라스무스 A. 실버르센'],"['로버트 스톨텐베르그', '페르닐레 소렌슨']",7.10
390,포인트 블랭크,https://movie.naver.com/movie/bi/mi/basic.nhn?code=82390,https://ssl.pstatic.net/imgmovie/mdi/mit110/0823/82390_P03_133835.jpg,2010,['프레드 카바예'],"['질 를르슈', '로쉬디 젬']",6.93
