순번,영화명,네이버URL,이미지URL,연도,감독,출연,평점
912,극장판 뛰뛰빵빵 구조대 미션 : 둥둥이를 구하라!,https://movie.naver.com/movie/bi/mi/basic.nhn?code=125822,https://ssl.pstatic.net/imgmovie/mdi/mit110/1258/125822_P02_182440.jpg,2013,['방형우'],"['양정화', '안영미', '홍범기']",7.79
913,쏘우 - 여섯번의 기회,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51944,https://ssl.pstatic.net/imgmovie/mdi/mit110/0519/51944_P56_140603.jpg,2009,['케빈 그루터트'],"['토빈 벨', '코스타스 맨다이어', '쇼니 스미스', '마크 롤스톤', '벳시 러셀', '피터 아우터브릿지']",7.45
914,추억의 검정고무신,https://movie.naver.com/movie/bi/mi/basic.nhn?code=197644,https://ssl.pstatic.net/imgmovie/mdi/mit110/1976/197644_P01_135206.jpg,2020,"['송정율', '송요한']","['박지윤', '오인실', '유해무', '손정아', '박영재', '오수경']",5.70
916,미드 90,https://movie.naver.com/movie/bi/mi/basic.nhn?code=163786,https://ssl.pstatic.net/imgmovie/mdi/mit110/1637/163786_P04_135945.jpg,2018,['조나 힐'],['서니 설직'],8.35
917,완전 소중한 사랑,https://movie.naver.com/movie/bi/mi/basic.nhn?code=107917,https://ssl.pstatic.net/imgmovie/mdi/mit110/1079/107917_P12_120654.jpg,2013,['김진민'],"['심이영', '임지규']",8.47
918,난 그녀와 키스했다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=135859,https://ssl.pstatic.net/imgmovie/mdi/mit110/1358/135859_P01_100936.jpg,2015,"['막심 고바레', '노에미 사글리오']","['피오 마르마이', '프랑크 가스탐비드', '애드리애너 그라지엘', '래닉 가우트리', '카밀 코탄', '프레드릭 피에롯']",8.11
919,극장판 어드벤처 타임: 비밀의 아일랜드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=161869,https://ssl.pstatic.net/imgmovie/mdi/mit110/1618/161869_P08_103036.jpg,2017,"['엘리자베스 이토', '콜 산체스']","['이지현', '곽윤상', '전진아', '사문영', '최낙윤', '양유진', '김보영', '이명희', '이재범', '김연우', '서원석', '임하진']",8.16
920,빌리 진 킹: 세기의 대결,https://movie.naver.com/movie/bi/mi/basic.nhn?code=144171,https://ssl.pstatic.net/imgmovie/mdi/mit110/1441/144171_P11_142440.jpg,2017,"['조나단 데이턴', '발레리 페리스']","['엠마 스톤', '스티브 카렐']",7.27
922,60만번의 트라이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=119565,https://ssl.pstatic.net/imgmovie/mdi/mit110/1195/119565_P27_111424.jpg,2013,"['박사유', '박돈사']","['문정희', '김관태', '현충현', '김철홍', '이경주']",9.22
923,나의 히어로 아카데미아 더 무비: 두 명의 히어로,https://movie.naver.com/movie/bi/mi/basic.nhn?code=177757,https://ssl.pstatic.net/imgmovie/mdi/mit110/1777/177757_P01_144600.jpg,2018,['나가사키 켄지'],"['야마시타 다이키', '오카모토 노부히코', '사쿠라 아야네', '이시카와 카이토', '미야케 켄타', '시다 미라이']",9.30
926,시원찮은 그녀를 위한 육성방법 피날레,https://movie.naver.com/movie/bi/mi/basic.nhn?code=190632,https://ssl.pstatic.net/imgmovie/mdi/mit110/1906/190632_P01_170713.jpg,2019,['카메이 칸타'],"['마츠오카 요시츠구', '야스노 키요노', '오오니시 사오리', '카야노 아이', '야하기 사유리']",7.85
928,울지마 톤즈 2 : 슈크란 바바,https://movie.naver.com/movie/bi/mi/basic.nhn?code=190223,https://ssl.pstatic.net/imgmovie/mdi/mit110/1902/190223_P25_151327.jpg,2019,['강성옥'],"['이금희', '이태석']",9.43
929,커플 테라피: 대화가 필요해,https://movie.naver.com/movie/bi/mi/basic.nhn?code=70884,https://ssl.pstatic.net/imgmovie/mdi/mit110/0708/70884_P76_162919.jpg,2009,['피터 빌링슬리'],"['빈스 본', '제이슨 베이트먼', '존 파브로', '크리스틴 데이비스', '말린 애커맨', '크리스틴 벨', '장 르노']",6.45
930,더 킹: 헨리 5세,https://movie.naver.com/movie/bi/mi/basic.nhn?code=187526,https://ssl.pstatic.net/imgmovie/mdi/mit110/1875/187526_P14_105850.jpg,2019,['데이비드 미쇼'],"['티모시 샬라메', '조엘 에저튼']",8.54
931,극장판 가면라이더 이그제이드: 트루 엔딩,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164992,https://ssl.pstatic.net/imgmovie/mdi/mit110/1649/164992_P01_114345.jpg,2017,['나카자와 쇼지로'],"['김혜성', '류승곤', '이호산', '정재헌', '김연우', '박성영', '서반석']",8.43
933,웨딩스캔들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=96001,https://ssl.pstatic.net/imgmovie/mdi/mit110/0960/96001_P11_135601.jpg,2012,['신재호'],"['김민준', '곽지민']",5.48
934,칠드런 오브 맨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=63113,https://ssl.pstatic.net/imgmovie/mdi/mit110/0631/63113_P94_140415.jpg,2006,['알폰소 쿠아론'],"['클라이브 오웬', '줄리안 무어', '마이클 케인']",8.28
939,B급 며느리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=162153,https://ssl.pstatic.net/imgmovie/mdi/mit110/1621/162153_P17_112707.jpg,2017,['선호빈'],"['김진영', '조경숙']",7.96
940,스페이스 독 2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=121109,https://ssl.pstatic.net/imgmovie/mdi/mit110/1211/121109_P08_143733.jpg,2014,"['이나 예블라니코바', '알렉산더 크람스토프', '소츠코브 바딤']","['노나 그리스하에바', '마리아나 스피바크', '일리야 함초프']",7.31
941,사막에서 연어낚시,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87678,https://ssl.pstatic.net/imgmovie/mdi/mit110/0876/87678_P24_102342.jpg,2011,['라세 할스트롬'],"['에밀리 블런트', '이완 맥그리거', '크리스틴 스콧 토마스']",7.51
942,지구공룡대탐험,https://movie.naver.com/movie/bi/mi/basic.nhn?code=185638,https://ssl.pstatic.net/imgmovie/mdi/mit110/1856/185638_P12_133337.jpg,2018,['데이빗 크렌츠'],"['김보나', '강은애']",5.81
944,립반윙클의 신부,https://movie.naver.com/movie/bi/mi/basic.nhn?code=150551,https://ssl.pstatic.net/imgmovie/mdi/mit110/1505/150551_P14_145048.jpg,2016,['이와이 슌지'],"['쿠로키 하루', '아야노 고', '코코']",7.43
946,마릴린 먼로와 함께한 일주일,https://movie.naver.com/movie/bi/mi/basic.nhn?code=78719,https://ssl.pstatic.net/imgmovie/mdi/mit110/0787/78719_P40_164254.jpg,2011,['사이먼 커티스'],"['미셸 윌리엄스', '에디 레드메인']",7.87
947,트립 투 이탈리아,https://movie.naver.com/movie/bi/mi/basic.nhn?code=119272,https://ssl.pstatic.net/imgmovie/mdi/mit110/1192/119272_P16_100855.jpg,2014,['마이클 윈터바텀'],"['롭 브라이든', '스티브 쿠건']",6.04
948,플래닛 테러,https://movie.naver.com/movie/bi/mi/basic.nhn?code=44898,https://ssl.pstatic.net/imgmovie/mdi/mit110/0448/D4898-00.jpg,2007,['로버트 로드리게즈'],"['로즈 맥고완', '프레디 로드리게스']",7.58
950,한산 리덕스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=223816,https://ssl.pstatic.net/imgmovie/mdi/mit110/2238/223816_P33_152937.jpg,2021,['김한민'],"['박해일', '변요한', '안성기', '손현주', '김성규', '김성균', '김향기', '택연', '공명', '박지환', '조재윤']",8.57
951,부니베어:나무 도둑의 습격,https://movie.naver.com/movie/bi/mi/basic.nhn?code=163059,https://ssl.pstatic.net/imgmovie/mdi/mit110/1630/163059_P01_103824.jpg,2015,['정량'],"['박상훈', '홍진욱', '윤세웅', '임채헌', '이소은']",7.69
953,애프터: 관계의 함정,https://movie.naver.com/movie/bi/mi/basic.nhn?code=209598,https://ssl.pstatic.net/imgmovie/mdi/mit110/2095/209598_P16_112153.jpg,2021,['캐스틸 랜던'],"['히어로 파인즈 티핀', '조세핀 랭포드']",7.14
954,애프터 웨딩 인 뉴욕,https://movie.naver.com/movie/bi/mi/basic.nhn?code=182042,https://ssl.pstatic.net/imgmovie/mdi/mit110/1820/182042_P05_115633.jpg,2019,['바트 프룬디치'],"['미셸 윌리엄스', '줄리안 무어']",8.23
959,부도리의 꿈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=96939,https://ssl.pstatic.net/imgmovie/mdi/mit110/0969/96939_P13_121648.jpg,2012,['스기이 기사부로'],"['오구리 슌', '쿠츠나 시오리', '에모토 아키라']",5.11
960,슈퍼처방전,https://movie.naver.com/movie/bi/mi/basic.nhn?code=120565,https://ssl.pstatic.net/imgmovie/mdi/mit110/1205/120565_P10_150608.jpg,2014,['대니 분'],"['대니 분', '카드 므라드', '엘리스 폴']",8.07
962,어제 일은 모두 괜찮아,https://movie.naver.com/movie/bi/mi/basic.nhn?code=173842,https://ssl.pstatic.net/imgmovie/mdi/mit110/1738/173842_P12_112840.jpg,2019,['이성한'],"['김재철', '윤찬영', '손상연', '김민주', '김진영']",8.80
963,극장판 토마스와 친구들: 안개섬 구출작전,https://movie.naver.com/movie/bi/mi/basic.nhn?code=84190,https://ssl.pstatic.net/imgmovie/mdi/mit110/0841/84190_P26_163723.jpg,2010,['그렉 티어난'],"['신용우', '엄상현', '전태열', '김은아']",7.15
964,누구에게나 찬란한,https://movie.naver.com/movie/bi/mi/basic.nhn?code=123386,https://ssl.pstatic.net/imgmovie/mdi/mit110/1233/123386_P16_105105.jpg,2014,['임유철'],"['김남길', '김태근', '박철우', '신성훈']",9.40
967,슬립리스: 크리미널 나이트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=140257,https://ssl.pstatic.net/imgmovie/mdi/mit110/1402/140257_P19_104225.jpg,2017,['바란 보 오다르'],"['제이미 폭스', '미셸 모나한', '데이빗 하버', '더모트 멀로니', '가브리엘 유니온']",6.20
969,미스 스티븐스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=147045,https://ssl.pstatic.net/imgmovie/mdi/mit110/1470/147045_P13_095432.jpg,2016,['줄리아 하트'],"['릴리 레이브', '티모시 샬라메', '릴리 라인하트', '앤서니 퀸틀']",8.03
972,프리! 더 파이널 스트로크 후편,https://movie.naver.com/movie/bi/mi/basic.nhn?code=217742,https://ssl.pstatic.net/imgmovie/mdi/mit110/2177/217742_P06_172114.jpg,2021,['카와나미 에이사쿠'],"['시마자키 노부나가', '스즈키 타츠히사', '미야노 마모루', '우치야마 코우키']",8.61
973,꼬마영웅 바비,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171441,https://ssl.pstatic.net/imgmovie/mdi/mit110/1714/171441_P12_164925.jpg,2016,['지안밍 후앙'],"['캐리 월그렌', '체비 체이스', '존 헤저', '안토니 파딜라', '이안 헤콕스', '젠 맥앨리스터', '김명준', '최낙윤', '안현서', '이인석', '김주호', '김민성']",7.94
974,체리마호: 30살까지 동정이면 마법사가 될 수 있대,https://movie.naver.com/movie/bi/mi/basic.nhn?code=213471,https://ssl.pstatic.net/imgmovie/mdi/mit110/2134/213471_P11_113350.jpg,2022,['카자마 히로키'],"['아카소 에이지', '마치다 케이타', '아사카 코다이', '유타로']",8.72
975,섬. 사라진 사람들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=120188,https://ssl.pstatic.net/imgmovie/mdi/mit110/1201/120188_P29_100625.jpg,2015,['이지승'],"['박효주', '배성우', '이현욱']",7.86
978,드림빌더,https://movie.naver.com/movie/bi/mi/basic.nhn?code=200179,https://ssl.pstatic.net/imgmovie/mdi/mit110/2001/200179_P14_180618.jpg,2019,['킴 하겐 젠슨'],,7.90
979,드래곤볼 슈퍼: 슈퍼 히어로,https://movie.naver.com/movie/bi/mi/basic.nhn?code=217038,https://ssl.pstatic.net/imgmovie/mdi/mit110/2170/217038_P18_173633.png,2022,['코다마 테츠로'],"['노자와 마사코', '후루카와 토시오', '미나구치 유코', '호리카와 료', '카미야 히로시', '미야노 마모루']",8.99
980,아이 앰 히스 레저,https://movie.naver.com/movie/bi/mi/basic.nhn?code=161963,https://ssl.pstatic.net/imgmovie/mdi/mit110/1619/161963_P01_092449.jpg,2017,"['아드리안 부이텐후이스', '데릭 머레이']",['<b>히스</b> <b>레저</b>'],9.09
982,비포 : 치즈와 초콜릿을 찾아서,https://movie.naver.com/movie/bi/mi/basic.nhn?code=125837,https://ssl.pstatic.net/imgmovie/mdi/mit110/1258/125837_P01_152409.jpg,2013,['이도 엔젤'],,5.92
984,아이들은 즐겁다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=203468,https://ssl.pstatic.net/imgmovie/mdi/mit110/2034/203468_P10_175621.jpg,2020,['이지원'],"['이경훈', '박예찬', '홍정민', '박시완', '옥예린']",9.39
986,무민 더 무비,https://movie.naver.com/movie/bi/mi/basic.nhn?code=131099,https://ssl.pstatic.net/imgmovie/mdi/mit110/1310/131099_P15_103728.jpg,2014,['자비에르 피카드'],"['마리아 시드', '매츠 랑백카', '크리스토퍼 검머러스', '알마 포이스티', '라그니 그뢴블롬', 'C.G. 웬젤', '카를 크리스티안 룬드만']",7.92
987,트와이스랜드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=180361,https://ssl.pstatic.net/imgmovie/mdi/mit110/1803/180361_P01_111045.jpg,2018,,"['나연', '정연', '모모', '사나', '지효', '미나', '다현', '채영', '쯔위']",9.17
988,신서유기 : 몽키킹의 부활,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143250,https://ssl.pstatic.net/imgmovie/mdi/mit110/1432/143250_P11_135846.jpg,2015,['텐 샤오펑'],"['성룡', '장뢰', '임자걸', '조연우', '오은수', '신정훈', '박상우', '이민형', '방지원']",7.60
989,스페이스 잼: 새로운 시대,https://movie.naver.com/movie/bi/mi/basic.nhn?code=203678,https://ssl.pstatic.net/imgmovie/mdi/mit110/2036/203678_P00_161020.jpg,2021,['말콤 D. 리'],"['르브론 제임스', '돈 치들', '젠데이아 콜먼', '소네쿠아 마틴 그린', '제프 버그먼', '에릭 바우사']",7.73
990,액슬,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167481,https://ssl.pstatic.net/imgmovie/mdi/mit110/1674/167481_P05_145414.jpg,2018,['올리버 달리'],"['알렉스 뉴이스테터', '베키 지', '토마스 제인', '도미닉 레인스']",7.02
991,택스 콜렉터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=196373,https://ssl.pstatic.net/imgmovie/mdi/mit110/1963/196373_P16_173623.jpg,2020,['데이비드 에이어'],"['바비 소토', '샤이아 라보프']",4.24
993,스페이스 치킨: 마법 부적의 비밀,https://movie.naver.com/movie/bi/mi/basic.nhn?code=169649,https://ssl.pstatic.net/imgmovie/mdi/mit110/1696/169649_P16_180539.jpg,2017,"['에두와르도 슐츠', '알렉스 오렐']","['류승곤', '이인석', '이명희', '안현서']",7.48
994,이디야와 얼음왕국의 전설,https://movie.naver.com/movie/bi/mi/basic.nhn?code=110127,https://ssl.pstatic.net/imgmovie/mdi/mit110/1101/110127_P02_104521.jpg,2013,['낸시 플로렌스 사바르'],"['팀 로존', '레이첼 르페브르']",6.02
998,버스 657,https://movie.naver.com/movie/bi/mi/basic.nhn?code=131579,https://ssl.pstatic.net/imgmovie/mdi/mit110/1315/131579_P07_163324.jpg,2015,['스콧 만'],"['데이브 바티스타', '로버트 드 니로', '제프리 딘 모건', '케이트 보스워스']",7.97
999,인카네이트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=118965,https://ssl.pstatic.net/imgmovie/mdi/mit110/1189/118965_P03_100050.jpg,2016,['브래드 페이튼'],"['아론 에크하트', '데이비드 매주즈', '캐리스 밴 허슨']",6.46
1000,초[민망한]능력자들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=70395,https://ssl.pstatic.net/imgmovie/mdi/mit110/0703/70395_P28_102910.jpg,2009,['그랜트 헤슬로브'],"['조지 클루니', '제프 브리지스', '이완 맥그리거', '케빈 스페이시']",6.24
1001,본타: 땅콩왕국의 전설,https://movie.naver.com/movie/bi/mi/basic.nhn?code=115701,https://ssl.pstatic.net/imgmovie/mdi/mit110/1157/115701_P13_171122.jpg,2013,['레오 리'],['오뢰'],5.71
1002,옐로우버드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=131100,https://ssl.pstatic.net/imgmovie/mdi/mit110/1311/131100_P13_152822.jpg,2014,['크리스티앙 드 비타'],"['세스 그린', '다코타 패닝', '대니 글로버', '아르튀르 뒤퐁', '사라 포레스티에', '브루노 살로몬']",8.05
1005,당신자신과 당신의 것,https://movie.naver.com/movie/bi/mi/basic.nhn?code=151154,https://ssl.pstatic.net/imgmovie/mdi/mit110/1511/151154_P01_105242.jpg,2016,['홍상수'],"['김주혁', '이유영', '김의성', '권해효', '유준상']",7.02
1007,"불량소녀, 너를 응원해!",https://movie.naver.com/movie/bi/mi/basic.nhn?code=138877,https://ssl.pstatic.net/imgmovie/mdi/mit110/1388/138877_P13_104743.jpg,2015,['도이 노부히로'],['아리무라 카스미'],9.21
1008,이별계약,https://movie.naver.com/movie/bi/mi/basic.nhn?code=105002,https://ssl.pstatic.net/imgmovie/mdi/mit110/1050/105002_P04_164826.jpg,2013,['오기환'],"['펑위옌', '바이바이허', '장경부']",8.36
1009,나는 나를 해고하지 않는다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=194074,https://ssl.pstatic.net/imgmovie/mdi/mit110/1940/194074_P15_151559.jpg,2020,['이태겸'],"['유다인', '오정세']",8.04
1010,나라타주,https://movie.naver.com/movie/bi/mi/basic.nhn?code=163670,https://ssl.pstatic.net/imgmovie/mdi/mit110/1636/163670_P13_095222.jpg,2017,['유키사다 이사오'],"['마츠모토 준', '아리무라 카스미', '사카구치 켄타로']",6.38
1011,"괜찮아요, 미스터 브래드",https://movie.naver.com/movie/bi/mi/basic.nhn?code=163832,https://ssl.pstatic.net/imgmovie/mdi/mit110/1638/163832_P16_142344.jpg,2017,['마이크 화이트'],['벤 스틸러'],8.45
1012,로빈슨의 언더워터 어드벤처,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179127,https://ssl.pstatic.net/imgmovie/mdi/mit110/1791/179127_P15_134305.jpg,2018,"['막심 볼코브', '비탈리 무카메지아노브']","['김명준', '이인석', '신한호', '김정훈', '신경선', '김유림', '안현서']",6.19
1014,유랑지구,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181104,https://ssl.pstatic.net/imgmovie/mdi/mit110/1811/181104_P18_101445.jpg,2019,['곽범'],"['굴초소', '조금맥', '오경']",5.72
1017,미라클 프롬 헤븐,https://movie.naver.com/movie/bi/mi/basic.nhn?code=140787,https://ssl.pstatic.net/imgmovie/mdi/mit110/1407/140787_P28_142814.jpg,2016,['패트리시아 리건'],"['제니퍼 가너', '마틴 헨더슨', '카일리 로저스']",8.34
1018,이 멋진 세계에 축복을! 붉은 전설,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181287,https://ssl.pstatic.net/imgmovie/mdi/mit110/1812/181287_P01_132359.jpg,2019,['카나사키 타카오미'],"['아마미야 소라', '타카하시 리에', '카야노 아이', '토요사키 아키', '후쿠시마 준']",8.58
1019,비틀스: 에잇 데이즈 어 위크 - 투어링 이어즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152266,https://ssl.pstatic.net/imgmovie/mdi/mit110/1522/152266_P09_134005.jpg,2016,['론 하워드'],"['존 레논', '폴 매카트니', '조지 해리슨', '링고 스타']",8.99
1020,킨: 더 비기닝,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171466,https://ssl.pstatic.net/imgmovie/mdi/mit110/1714/171466_P13_134121.jpg,2018,"['조나단 베이커', '조쉬 베이커']","['조 크라비츠', '데니스 퀘이드', '잭 레이너', '마일스 트루잇']",6.62
1021,위험한 패밀리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=95808,https://ssl.pstatic.net/imgmovie/mdi/mit110/0958/95808_P16_175029.jpg,2013,['뤽 베송'],"['로버트 드 니로', '미셸 파이퍼', '토미 리 존스']",8.40
1024,꼬마 보트 토토: 타요 타요 배 타요,https://movie.naver.com/movie/bi/mi/basic.nhn?code=175614,https://ssl.pstatic.net/imgmovie/mdi/mit110/1756/175614_P08_112634.jpg,2017,['시멘 알스빅'],['마리 블로쿠스'],6.14
1025,뚜르: 내 생애 최고의 49일,https://movie.naver.com/movie/bi/mi/basic.nhn?code=142304,https://ssl.pstatic.net/imgmovie/mdi/mit110/1423/142304_P84_105354.jpg,2016,"['임정하', '전일우', '박형준', '김양래']","['이윤혁', '이장훈', '윤학병', '임영석', '이남규']",9.22
1026,태양을 쏴라,https://movie.naver.com/movie/bi/mi/basic.nhn?code=109987,https://ssl.pstatic.net/imgmovie/mdi/mit110/1099/109987_P08_174727.jpg,2014,['김태식'],"['강지환', '윤진서']",4.00
1027,빌리어네어 보이즈클럽,https://movie.naver.com/movie/bi/mi/basic.nhn?code=144987,https://ssl.pstatic.net/imgmovie/mdi/mit110/1449/144987_P46_103649.jpg,2018,['제임스 콕스'],"['안셀 엘고트', '태런 에저튼']",4.90
1029,밀리언 웨이즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=103770,https://ssl.pstatic.net/imgmovie/mdi/mit110/1037/103770_P09_111501.jpg,2014,['세스 맥팔레인'],"['아만다 사이프리드', '샤를리즈 테론', '리암 니슨', '세스 맥팔레인', '지오바니 리비시', '닐 패트릭 해리스', '사라 실버맨']",7.37
1031,두레소리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=72631,https://ssl.pstatic.net/imgmovie/mdi/mit110/0726/72631_P00_160349.jpg,2011,['조정래'],"['김슬기', '조아름', '함현상', '최은영', '임하늬', '최은혜']",8.82
1032,스윗 프랑세즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=103331,https://ssl.pstatic.net/imgmovie/mdi/mit110/1033/103331_P17_144340.jpg,2014,['사울 딥'],"['미셸 윌리엄스', '마고 로비', '크리스틴 스콧 토마스', '마티아스 쇼에나에츠']",9.10
1033,엘리아스 : 바다의 보물을 찾아라!,https://movie.naver.com/movie/bi/mi/basic.nhn?code=126378,https://ssl.pstatic.net/imgmovie/mdi/mit110/1263/126378_P04_144820.jpg,2010,['리스 오스볼'],"['데니스 스토헤이', '엘리자베스 모버그']",8.08
1034,판타스틱 부니베어,https://movie.naver.com/movie/bi/mi/basic.nhn?code=146331,https://ssl.pstatic.net/imgmovie/mdi/mit110/1463/146331_P12_120910.jpg,2016,['정량'],"['조연우', '신정훈', '박상우', '오은수', '송영인', '방지원']",6.72
1036,몬테크리스토: 더 뮤지컬 라이브,https://movie.naver.com/movie/bi/mi/basic.nhn?code=203095,https://ssl.pstatic.net/imgmovie/mdi/mit110/2030/203095_P01_103506.jpg,2020,['오윤동'],"['카이', '린아', '김준현', '이종문', '최성원', '이상준', '김영주', '신재범', '최지혜']",9.34
1037,어떤살인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=130755,https://ssl.pstatic.net/imgmovie/mdi/mit110/1307/130755_P35_153123.jpg,2015,['안용훈'],"['윤소이', '신현빈', '임서주', '김혁']",7.53
1039,100% 울프: 푸들이 될 순 없어,https://movie.naver.com/movie/bi/mi/basic.nhn?code=195370,https://ssl.pstatic.net/imgmovie/mdi/mit110/1953/195370_P10_175644.jpg,2020,['알렉스 슈타더만'],,8.52
1040,룸 쉐어링,https://movie.naver.com/movie/bi/mi/basic.nhn?code=216171,https://ssl.pstatic.net/imgmovie/mdi/mit110/2161/216171_P13_111658.jpg,2021,['이순성'],"['나문희', '최우성']",8.46
1041,호비와 쿠우의 어드벤처 : 고래의 노래,https://movie.naver.com/movie/bi/mi/basic.nhn?code=122516,https://ssl.pstatic.net/imgmovie/mdi/mit110/1225/122516_P00_111231.jpg,2014,"['히라바야시 이사무', '히로시 카와마타']","['미나미 오미', '미키 타카하시', '야마자키 타쿠미']",7.12
1043,프렌즈: 둥지탈출,https://movie.naver.com/movie/bi/mi/basic.nhn?code=184253,https://ssl.pstatic.net/imgmovie/mdi/mit110/1842/184253_P10_155905.jpg,2019,"['안드레아 블록', '크리스티안 하스']","['케이트 윈슬렛', '윌렘 대포', '조쉬 키튼']",8.55
1045,파이널 포트레이트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=156195,https://ssl.pstatic.net/imgmovie/mdi/mit110/1561/156195_P18_180740.jpg,2017,['스탠리 투치'],"['제프리 러쉬', '아미 해머', '클레멘스 포시', '토니 샬호브']",7.79
1047,하늘이 보내준 딸,https://movie.naver.com/movie/bi/mi/basic.nhn?code=88783,https://ssl.pstatic.net/imgmovie/mdi/mit110/0887/88783_P00_151811.jpg,2011,['A.L. 비자이'],"['치얀 비크람', '사라 아준']",8.65
1048,잉투기,https://movie.naver.com/movie/bi/mi/basic.nhn?code=105289,https://ssl.pstatic.net/imgmovie/mdi/mit110/1052/105289_P49_135025.jpg,2013,['엄태화'],"['엄태구', '류혜영', '권율']",7.56
1049,프린스 챠밍,https://movie.naver.com/movie/bi/mi/basic.nhn?code=222535,https://ssl.pstatic.net/imgmovie/mdi/mit110/2225/222535_P37_182558.jpg,2018,['로스 베노커'],"['데미 로바토', '윌머 발더라마', '시아', '에이브릴 라빈', '애슐리 티스데일', '등자기']",6.34
1050,비스트 앵콜 콘서트 3D,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92543,https://ssl.pstatic.net/imgmovie/mdi/mit110/0925/92543_P03_122027.jpg,2012,['손석'],['<b>비스트</b>'],8.99
1052,잔나비 판타스틱 올드패션드 리턴즈! x 넌센스 Ⅱ,https://movie.naver.com/movie/bi/mi/basic.nhn?code=209094,https://ssl.pstatic.net/imgmovie/mdi/mit110/2090/209094_P00_163402.jpg,2021,['페포니뮤직'],,0.00
1053,토니스토리2: 고철왕국의 친구들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174878,https://ssl.pstatic.net/imgmovie/mdi/mit110/1748/174878_P11_143134.jpg,2017,"['토머스 보덴스테인', '마커스 하먼']","['신정훈', '이민형', '오은수', '송영인']",5.93
1054,주문은 토끼입니까?? ~디어 마이 시스터~,https://movie.naver.com/movie/bi/mi/basic.nhn?code=170427,https://ssl.pstatic.net/imgmovie/mdi/mit110/1704/170427_P01_161851.jpg,2017,['하시모토 히로유키'],"['사쿠라 아야네', '미나세 이노리', '타네다 리사', '사토 사토미', '우치다 마아야']",4.85
1058,호비와 동화나라 대모험,https://movie.naver.com/movie/bi/mi/basic.nhn?code=147886,https://ssl.pstatic.net/imgmovie/mdi/mit110/1478/147886_P10_141420.jpg,2016,['히라바야시 이사무'],"['미나미 오미', '미키 타카하시', '야마자키 타쿠미', '스기모토 사오리', '이나바 미노루', '키자키 유리아', '키모토 카논']",8.59
1059,사마에게,https://movie.naver.com/movie/bi/mi/basic.nhn?code=184571,https://ssl.pstatic.net/imgmovie/mdi/mit110/1845/184571_P12_113920.jpg,2019,"['와드 알-카팁', '에드워드 와츠']","['와드 알-카팁', '사마 알-카팁', '함자 알-카팁']",9.21
1060,7년-그들이 없는 언론,https://movie.naver.com/movie/bi/mi/basic.nhn?code=146526,https://ssl.pstatic.net/imgmovie/mdi/mit110/1465/146526_P04_162620.jpg,2016,['김진혁'],"['강지웅', '권성민', '권석재', '노종면', '박성제', '박성호', '박진수', '우장균', '이근행', '이용마', '정영하', '정유신', '조승호', '최승호', '현덕수', '이정호', '이채훈', '정대균', '조상운', '황일송']",8.44
1061,헤이트 발렌타인데이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=55161,https://ssl.pstatic.net/imgmovie/mdi/mit110/0551/55161_P12_165209.jpg,2009,['니아 발다로스'],"['니아 발다로스', '존 코베트']",5.86
